Order#,Style#,fStyle#,Customer,Ordered,Picked/Shipped,Open,Order Date,Quoted Date,Ship Date,Price,Status
ORD014988,STY0055,FSTY0040,Customer45,116,131,24,2025-07-30,2025-08-25,2025-08-25,14.14,Shipped
ORD014989,STY0286,FSTY0286,Customer40,464,830,65,2025-02-03,2025-02-24,2025-02-24,81.33,Open
ORD014990,STY0053,FSTY0121,Customer42,26,190,31,2025-05-02,2025-05-16,2025-05-16,179.75,Shipped
ORD014991,STY0121,FSTY0051,Customer34,164,583,9,2025-04-05,2025-04-15,2025-04-15,28.81,Complete
ORD014992,STY0161,FSTY0084,Customer49,267,725,12,2025-06-26,2025-07-07,2025-07-07,51.9,Open
ORD014993,STY0157,FSTY0062,Customer12,678,624,90,2025-05-18,2025-06-06,2025-06-06,181.77,Complete
ORD014994,STY0028,FSTY0118,Customer49,949,701,100,2024-12-31,2025-01-28,2025-01-28,189.8,Partial
ORD014995,STY0126,FSTY0281,Customer46,111,50,43,2024-09-27,2024-10-06,2024-10-06,173.99,Complete
ORD014996,STY0122,FSTY0049,Customer39,386,784,39,2024-09-24,2024-10-20,2024-10-20,109.66,Open
ORD014997,STY0046,FSTY0209,Customer26,134,724,44,2024-10-05,2024-10-27,2024-10-27,166.45,Open
ORD014998,STY0177,FSTY0292,Customer45,756,244,68,2025-04-24,2025-05-20,2025-05-20,66.08,Complete
ORD014999,STY0170,FSTY0194,Customer32,432,591,87,2025-05-18,2025-06-13,2025-06-13,21.46,Shipped
ORD015000,STY0048,FSTY0047,Customer25,452,561,53,2025-01-29,2025-02-17,2025-02-17,26.79,Partial
ORD015001,STY0219,FSTY0153,Customer21,665,140,90,2025-06-21,2025-07-15,2025-07-15,164.83,Partial
ORD015002,STY0072,FSTY0009,Customer29,111,95,49,2025-04-21,2025-05-02,2025-05-02,114.26,Complete
ORD015003,STY0299,FSTY0047,Customer31,362,52,19,2025-01-12,2025-01-24,2025-01-24,125.28,Partial
ORD015004,STY0151,FSTY0292,Customer26,103,758,74,2024-10-27,2024-11-24,2024-11-24,49.69,Open
ORD015005,STY0131,FSTY0165,Customer24,687,240,98,2024-12-23,2025-01-07,2025-01-07,144.12,Open
ORD015006,STY0119,FSTY0268,Customer47,175,676,1,2025-02-16,2025-03-16,2025-03-16,61.0,Shipped
ORD015007,STY0296,FSTY0116,Customer06,854,806,78,2025-06-20,2025-07-08,2025-07-08,109.07,Open
ORD015008,STY0006,FSTY0102,Customer32,423,81,75,2024-09-08,2024-09-17,2024-09-17,38.65,Open
ORD015009,STY0235,FSTY0119,Customer21,203,886,15,2024-12-21,2025-01-15,2025-01-15,142.46,Complete
ORD015010,STY0241,FSTY0077,Customer43,331,897,78,2025-04-12,2025-04-27,2025-04-27,73.14,Partial
ORD015011,STY0087,FSTY0189,Customer50,728,76,19,2024-09-28,2024-10-07,2024-10-07,171.81,Partial
ORD015012,STY0092,FSTY0063,Customer40,554,107,74,2025-04-25,2025-05-03,2025-05-03,198.05,Complete
ORD015013,STY0006,FSTY0078,Customer50,923,613,39,2025-04-13,2025-05-11,2025-05-11,81.23,Open
ORD015014,STY0085,FSTY0285,Customer10,720,560,60,2025-04-30,2025-05-18,2025-05-18,57.47,Partial
ORD015015,STY0242,FSTY0197,Customer03,989,518,64,2025-05-12,2025-05-24,2025-05-24,62.85,Partial
ORD015016,STY0193,FSTY0045,Customer27,412,351,99,2025-07-24,2025-08-21,2025-08-21,39.4,Partial
ORD015017,STY0154,FSTY0068,Customer46,339,240,33,2025-08-01,2025-08-04,2025-08-04,93.13,Open
ORD015018,STY0201,FSTY0135,Customer33,575,855,74,2025-04-03,2025-04-21,2025-04-21,71.71,Open
ORD015019,STY0032,FSTY0123,Customer49,853,382,81,2025-08-29,2025-09-25,2025-09-25,165.35,Complete
ORD015020,STY0088,FSTY0260,Customer05,901,118,54,2025-07-31,2025-08-06,2025-08-06,64.83,Complete
ORD015021,STY0226,FSTY0143,Customer30,870,507,26,2025-06-12,2025-06-21,2025-06-21,72.65,Open
ORD015022,STY0232,FSTY0122,Customer49,857,735,9,2024-10-13,2024-10-18,2024-10-18,130.42,Complete
ORD015023,STY0109,FSTY0108,Customer33,67,453,97,2025-04-05,2025-04-11,2025-04-11,119.54,Complete
ORD015024,STY0104,FSTY0133,Customer41,88,24,95,2025-07-01,2025-07-24,2025-07-24,28.75,Shipped
ORD015025,STY0015,FSTY0042,Customer24,200,270,82,2025-07-30,2025-08-28,2025-08-28,32.04,Partial
ORD015026,STY0090,FSTY0197,Customer26,526,135,34,2025-04-10,2025-04-27,2025-04-27,110.78,Complete
ORD015027,STY0048,FSTY0161,Customer11,830,556,87,2025-08-11,2025-09-03,2025-09-03,170.05,Open
ORD015028,STY0271,FSTY0029,Customer20,566,115,86,2025-04-24,2025-05-05,2025-05-05,32.67,Complete
ORD015029,STY0005,FSTY0092,Customer05,359,231,44,2025-02-01,2025-02-19,2025-02-19,24.5,Partial
ORD015030,STY0119,FSTY0221,Customer28,16,305,90,2025-03-26,2025-04-09,2025-04-09,24.7,Partial
ORD015031,STY0170,FSTY0132,Customer29,853,822,49,2025-02-15,2025-03-01,2025-03-01,30.31,Shipped
ORD015032,STY0071,FSTY0164,Customer12,484,649,39,2024-10-17,2024-10-26,2024-10-26,173.58,Open
ORD015033,STY0034,FSTY0214,Customer32,110,49,43,2024-12-07,2024-12-15,2024-12-15,109.95,Shipped
ORD015034,STY0267,FSTY0084,Customer16,127,799,68,2024-09-14,2024-10-04,2024-10-04,81.37,Shipped
ORD015035,STY0039,FSTY0168,Customer11,403,553,86,2024-11-25,2024-12-18,2024-12-18,87.07,Complete
ORD015036,STY0113,FSTY0110,Customer02,270,751,75,2025-06-25,2025-07-17,2025-07-17,13.29,Open
ORD015037,STY0216,FSTY0178,Customer39,762,834,78,2025-08-18,2025-09-13,2025-09-13,16.03,Shipped
ORD015038,STY0229,FSTY0293,Customer23,929,829,48,2025-05-31,2025-06-21,2025-06-21,155.78,Shipped
ORD015039,STY0018,FSTY0031,Customer14,915,125,4,2024-08-31,2024-09-12,2024-09-12,157.85,Partial
ORD015040,STY0184,FSTY0048,Customer45,367,859,16,2024-11-10,2024-11-13,2024-11-13,67.79,Shipped
ORD015041,STY0236,FSTY0228,Customer20,972,662,87,2025-05-03,2025-05-10,2025-05-10,19.04,Shipped
ORD015042,STY0001,FSTY0042,Customer02,760,692,71,2025-03-28,2025-04-08,2025-04-08,58.45,Open
ORD015043,STY0050,FSTY0049,Customer46,299,384,10,2024-10-10,2024-10-18,2024-10-18,113.08,Open
ORD015044,STY0275,FSTY0217,Customer45,612,432,7,2024-11-14,2024-12-08,2024-12-08,197.43,Open
ORD015045,STY0114,FSTY0091,Customer28,973,683,8,2025-05-25,2025-06-04,2025-06-04,95.55,Partial
ORD015046,STY0085,FSTY0048,Customer25,706,480,58,2025-03-11,2025-03-26,2025-03-26,149.24,Complete
ORD015047,STY0266,FSTY0009,Customer23,158,267,22,2024-09-08,2024-10-01,2024-10-01,78.24,Partial
ORD015048,STY0283,FSTY0096,Customer43,667,13,34,2025-06-29,2025-07-10,2025-07-10,21.88,Shipped
ORD015049,STY0178,FSTY0218,Customer46,792,561,69,2025-08-14,2025-08-30,2025-08-30,57.96,Partial
ORD015050,STY0090,FSTY0157,Customer40,416,718,0,2024-10-05,2024-10-07,2024-10-07,86.89,Shipped
ORD015051,STY0263,FSTY0090,Customer02,101,209,17,2025-04-13,2025-04-22,2025-04-22,88.26,Shipped
ORD015052,STY0018,FSTY0175,Customer21,497,739,17,2024-10-26,2024-11-03,2024-11-03,120.85,Complete
ORD015053,STY0088,FSTY0104,Customer14,326,415,16,2025-08-11,2025-08-24,2025-08-24,120.7,Open
ORD015054,STY0237,FSTY0030,Customer46,127,717,73,2025-08-15,2025-08-16,2025-08-16,121.31,Open
ORD015055,STY0057,FSTY0167,Customer34,888,157,51,2025-06-27,2025-06-29,2025-06-29,25.58,Open
ORD015056,STY0060,FSTY0023,Customer10,844,320,58,2025-08-02,2025-08-18,2025-08-18,71.41,Partial
ORD015057,STY0001,FSTY0212,Customer10,970,289,72,2025-08-27,2025-09-05,2025-09-05,39.97,Partial
ORD015058,STY0248,FSTY0101,Customer19,869,821,59,2025-06-22,2025-07-17,2025-07-17,170.34,Partial
ORD015059,STY0131,FSTY0283,Customer05,67,872,94,2024-10-06,2024-11-05,2024-11-05,149.73,Open
ORD015060,STY0076,FSTY0038,Customer24,69,871,80,2024-09-05,2024-09-23,2024-09-23,56.14,Shipped
ORD015061,STY0174,FSTY0293,Customer22,479,522,86,2024-09-23,2024-10-17,2024-10-17,34.37,Open
ORD015062,STY0180,FSTY0048,Customer01,440,167,9,2025-01-13,2025-02-09,2025-02-09,95.64,Complete
ORD015063,STY0046,FSTY0120,Customer48,585,863,83,2025-04-14,2025-04-30,2025-04-30,155.33,Shipped
ORD015064,STY0130,FSTY0012,Customer49,434,311,83,2025-03-05,2025-03-21,2025-03-21,47.29,Open
ORD015065,STY0142,FSTY0183,Customer48,465,868,12,2024-08-31,2024-09-12,2024-09-12,147.81,Shipped
ORD015066,STY0118,FSTY0283,Customer21,259,525,94,2024-08-31,2024-09-25,2024-09-25,155.84,Partial
ORD015067,STY0092,FSTY0206,Customer34,314,285,65,2025-05-22,2025-06-04,2025-06-04,16.55,Open
ORD015068,STY0068,FSTY0173,Customer29,77,755,5,2025-07-12,2025-08-04,2025-08-04,172.48,Complete
ORD015069,STY0008,FSTY0132,Customer33,855,827,60,2025-08-15,2025-09-02,2025-09-02,61.2,Complete
ORD015070,STY0218,FSTY0230,Customer45,989,555,88,2025-08-15,2025-08-22,2025-08-22,51.62,Open
ORD015071,STY0226,FSTY0017,Customer37,392,472,30,2024-10-29,2024-11-27,2024-11-27,49.02,Open
ORD015072,STY0011,FSTY0246,Customer25,977,539,91,2025-01-26,2025-02-14,2025-02-14,171.05,Complete
ORD015073,STY0084,FSTY0159,Customer13,529,303,44,2025-06-20,2025-07-05,2025-07-05,151.35,Complete
ORD015074,STY0161,FSTY0177,Customer03,849,392,25,2024-10-05,2024-10-27,2024-10-27,121.5,Complete
ORD015075,STY0232,FSTY0114,Customer42,113,615,37,2025-01-08,2025-01-20,2025-01-20,73.03,Open
ORD015076,STY0195,FSTY0115,Customer49,682,162,93,2024-11-27,2024-11-29,2024-11-29,22.82,Shipped
ORD015077,STY0253,FSTY0226,Customer21,847,850,75,2024-10-15,2024-10-16,2024-10-16,97.4,Open
ORD015078,STY0140,FSTY0051,Customer06,799,404,88,2025-06-30,2025-07-13,2025-07-13,182.21,Shipped
ORD015079,STY0265,FSTY0281,Customer12,964,241,36,2025-06-07,2025-07-06,2025-07-06,98.25,Partial
ORD015080,STY0181,FSTY0128,Customer24,539,149,21,2025-05-23,2025-05-25,2025-05-25,169.17,Complete
ORD015081,STY0213,FSTY0146,Customer25,337,688,11,2025-05-26,2025-06-10,2025-06-10,50.39,Complete
ORD015082,STY0140,FSTY0239,Customer05,483,418,42,2024-11-10,2024-11-16,2024-11-16,154.62,Partial
ORD015083,STY0274,FSTY0198,Customer37,205,690,79,2025-06-20,2025-06-24,2025-06-24,107.32,Complete
ORD015084,STY0029,FSTY0081,Customer40,305,570,48,2025-02-14,2025-02-18,2025-02-18,151.35,Complete
ORD015085,STY0061,FSTY0185,Customer47,456,188,82,2025-04-18,2025-05-12,2025-05-12,151.45,Complete
ORD015086,STY0123,FSTY0179,Customer21,72,484,99,2024-12-02,2025-01-01,2025-01-01,192.51,Partial
ORD015087,STY0092,FSTY0136,Customer28,232,781,99,2024-11-30,2024-12-20,2024-12-20,186.43,Shipped
ORD015088,STY0262,FSTY0130,Customer22,140,643,30,2025-05-12,2025-06-02,2025-06-02,128.64,Open
ORD015089,STY0050,FSTY0191,Customer12,428,856,55,2025-08-12,2025-08-21,2025-08-21,27.62,Shipped
ORD015090,STY0181,FSTY0158,Customer47,597,29,4,2024-09-26,2024-10-24,2024-10-24,54.57,Shipped
ORD015091,STY0072,FSTY0039,Customer31,998,526,98,2025-08-29,2025-09-08,2025-09-08,120.93,Partial
ORD015092,STY0285,FSTY0281,Customer25,244,79,41,2025-01-30,2025-02-17,2025-02-17,18.14,Open
ORD015093,STY0176,FSTY0128,Customer24,805,330,50,2025-05-26,2025-06-21,2025-06-21,152.89,Shipped
ORD015094,STY0172,FSTY0203,Customer49,399,87,45,2025-07-30,2025-08-09,2025-08-09,32.03,Complete
ORD015095,STY0088,FSTY0245,Customer34,658,549,43,2025-06-11,2025-06-27,2025-06-27,54.43,Partial
ORD015096,STY0079,FSTY0194,Customer08,589,249,67,2024-10-28,2024-11-04,2024-11-04,55.73,Complete
ORD015097,STY0298,FSTY0194,Customer03,965,606,33,2025-01-18,2025-01-22,2025-01-22,123.26,Partial
ORD015098,STY0286,FSTY0043,Customer47,757,176,75,2025-01-08,2025-01-14,2025-01-14,146.65,Shipped
ORD015099,STY0094,FSTY0049,Customer37,566,859,10,2025-08-02,2025-08-05,2025-08-05,157.98,Shipped
ORD015100,STY0002,FSTY0074,Customer30,736,678,22,2025-02-06,2025-02-19,2025-02-19,77.49,Shipped
ORD015101,STY0137,FSTY0051,Customer10,38,686,22,2025-03-18,2025-03-29,2025-03-29,83.64,Open
ORD015102,STY0066,FSTY0087,Customer17,565,624,99,2025-05-15,2025-06-13,2025-06-13,34.31,Shipped
ORD015103,STY0141,FSTY0213,Customer49,554,462,15,2025-06-28,2025-07-27,2025-07-27,82.66,Complete
ORD015104,STY0055,FSTY0103,Customer12,520,488,33,2024-09-27,2024-10-06,2024-10-06,68.69,Partial
ORD015105,STY0130,FSTY0040,Customer15,927,718,91,2025-04-26,2025-05-02,2025-05-02,107.39,Partial
ORD015106,STY0262,FSTY0089,Customer35,827,285,4,2024-11-01,2024-11-23,2024-11-23,140.8,Complete
ORD015107,STY0023,FSTY0122,Customer24,553,385,52,2024-11-25,2024-12-22,2024-12-22,165.67,Complete
ORD015108,STY0041,FSTY0135,Customer24,313,149,61,2025-02-27,2025-03-25,2025-03-25,51.59,Open
ORD015109,STY0134,FSTY0132,Customer48,884,896,56,2024-11-26,2024-11-28,2024-11-28,161.56,Partial
ORD015110,STY0265,FSTY0271,Customer29,676,806,83,2025-04-23,2025-05-21,2025-05-21,54.72,Shipped
ORD015111,STY0127,FSTY0189,Customer27,72,108,47,2025-08-27,2025-09-23,2025-09-23,82.87,Partial
ORD015112,STY0010,FSTY0039,Customer42,373,875,60,2024-11-17,2024-12-16,2024-12-16,103.84,Partial
ORD015113,STY0247,FSTY0242,Customer16,868,877,86,2025-03-18,2025-03-24,2025-03-24,105.8,Complete
ORD015114,STY0073,FSTY0241,Customer34,377,580,19,2025-08-13,2025-08-22,2025-08-22,20.82,Open
ORD015115,STY0165,FSTY0078,Customer37,138,884,45,2024-09-02,2024-10-02,2024-10-02,49.03,Partial
ORD015116,STY0215,FSTY0089,Customer26,998,695,78,2025-05-09,2025-06-06,2025-06-06,150.07,Partial
ORD015117,STY0143,FSTY0001,Customer09,157,596,10,2024-10-28,2024-11-20,2024-11-20,99.91,Shipped
ORD015118,STY0179,FSTY0038,Customer17,622,655,56,2025-02-04,2025-02-08,2025-02-08,111.83,Shipped
ORD015119,STY0242,FSTY0260,Customer06,997,453,66,2025-05-18,2025-06-01,2025-06-01,44.95,Complete
ORD015120,STY0182,FSTY0114,Customer49,753,170,47,2025-04-07,2025-04-19,2025-04-19,106.69,Open
ORD015121,STY0015,FSTY0135,Customer22,181,802,76,2025-07-12,2025-08-01,2025-08-01,33.64,Open
ORD015122,STY0037,FSTY0152,Customer01,964,589,11,2024-09-08,2024-09-26,2024-09-26,35.69,Open
ORD015123,STY0294,FSTY0012,Customer35,524,309,88,2025-07-01,2025-07-21,2025-07-21,91.98,Partial
ORD015124,STY0099,FSTY0040,Customer44,989,101,46,2025-05-13,2025-05-24,2025-05-24,65.18,Partial
ORD015125,STY0109,FSTY0286,Customer26,505,23,12,2025-03-06,2025-03-30,2025-03-30,88.5,Shipped
ORD015126,STY0090,FSTY0180,Customer45,929,750,99,2025-05-16,2025-06-10,2025-06-10,175.82,Complete
ORD015127,STY0149,FSTY0276,Customer29,639,745,72,2024-11-28,2024-12-01,2024-12-01,104.41,Partial
ORD015128,STY0216,FSTY0112,Customer40,206,318,67,2024-09-13,2024-09-15,2024-09-15,120.85,Shipped
ORD015129,STY0285,FSTY0226,Customer10,361,189,4,2025-07-02,2025-07-15,2025-07-15,65.27,Open
ORD015130,STY0182,FSTY0133,Customer30,667,262,95,2025-06-01,2025-06-20,2025-06-20,107.1,Complete
ORD015131,STY0172,FSTY0080,Customer36,642,216,16,2025-05-01,2025-05-09,2025-05-09,100.57,Shipped
ORD015132,STY0185,FSTY0077,Customer09,550,345,33,2025-05-20,2025-06-15,2025-06-15,70.91,Open
ORD015133,STY0063,FSTY0183,Customer13,749,236,33,2025-01-22,2025-01-24,2025-01-24,198.22,Open
ORD015134,STY0022,FSTY0253,Customer27,780,133,99,2025-05-27,2025-06-10,2025-06-10,194.28,Open
ORD015135,STY0076,FSTY0167,Customer06,422,867,57,2025-04-16,2025-05-01,2025-05-01,40.47,Shipped
ORD015136,STY0107,FSTY0198,Customer12,255,157,79,2025-05-13,2025-05-18,2025-05-18,168.46,Complete
ORD015137,STY0063,FSTY0121,Customer03,903,751,2,2025-01-31,2025-02-22,2025-02-22,73.46,Open
ORD015138,STY0249,FSTY0071,Customer50,81,382,45,2025-08-11,2025-08-19,2025-08-19,17.66,Partial
ORD015139,STY0246,FSTY0256,Customer18,907,719,90,2025-01-11,2025-01-30,2025-01-30,83.4,Open
ORD015140,STY0031,FSTY0019,Customer43,984,676,9,2025-04-01,2025-04-05,2025-04-05,93.21,Open
ORD015141,STY0193,FSTY0154,Customer16,695,282,20,2024-09-05,2024-09-29,2024-09-29,63.41,Complete
ORD015142,STY0003,FSTY0103,Customer35,642,899,38,2025-06-06,2025-06-13,2025-06-13,149.96,Shipped
ORD015143,STY0249,FSTY0132,Customer48,902,727,11,2025-05-22,2025-06-14,2025-06-14,188.73,Partial
ORD015144,STY0135,FSTY0294,Customer22,722,88,100,2025-05-17,2025-06-03,2025-06-03,147.01,Shipped
ORD015145,STY0169,FSTY0102,Customer34,38,278,18,2025-06-06,2025-06-24,2025-06-24,166.23,Open
ORD015146,STY0084,FSTY0127,Customer12,561,370,88,2025-01-28,2025-02-22,2025-02-22,197.12,Partial
ORD015147,STY0137,FSTY0128,Customer24,925,250,58,2024-11-22,2024-11-28,2024-11-28,74.36,Open
ORD015148,STY0185,FSTY0265,Customer46,412,33,82,2025-03-19,2025-04-08,2025-04-08,77.84,Shipped
ORD015149,STY0129,FSTY0017,Customer17,398,597,25,2025-07-23,2025-08-17,2025-08-17,35.5,Partial
ORD015150,STY0230,FSTY0071,Customer16,464,875,8,2025-03-07,2025-03-30,2025-03-30,172.73,Open
ORD015151,STY0267,FSTY0059,Customer42,930,724,52,2024-11-11,2024-12-11,2024-12-11,167.53,Complete
ORD015152,STY0155,FSTY0228,Customer12,531,13,50,2024-10-28,2024-11-10,2024-11-10,81.06,Partial
ORD015153,STY0209,FSTY0109,Customer17,608,243,45,2025-01-04,2025-01-08,2025-01-08,23.01,Shipped
ORD015154,STY0237,FSTY0166,Customer38,44,255,76,2024-11-09,2024-11-11,2024-11-11,68.01,Shipped
ORD015155,STY0208,FSTY0018,Customer10,273,804,65,2024-09-16,2024-10-07,2024-10-07,19.17,Complete
ORD015156,STY0186,FSTY0089,Customer34,717,816,44,2024-10-07,2024-10-10,2024-10-10,141.49,Shipped
ORD015157,STY0188,FSTY0198,Customer26,835,72,9,2025-07-16,2025-08-05,2025-08-05,14.05,Complete
ORD015158,STY0237,FSTY0002,Customer31,597,392,25,2025-04-23,2025-05-16,2025-05-16,144.13,Complete
ORD015159,STY0200,FSTY0161,Customer12,320,259,81,2025-06-20,2025-07-15,2025-07-15,123.02,Shipped
ORD015160,STY0240,FSTY0097,Customer43,422,611,93,2025-06-22,2025-07-15,2025-07-15,32.28,Open
ORD015161,STY0071,FSTY0055,Customer12,196,381,41,2024-12-15,2024-12-27,2024-12-27,119.23,Shipped
ORD015162,STY0131,FSTY0146,Customer36,453,263,97,2024-12-17,2025-01-15,2025-01-15,159.64,Complete
ORD015163,STY0011,FSTY0290,Customer02,445,323,87,2024-10-29,2024-11-13,2024-11-13,110.27,Partial
ORD015164,STY0090,FSTY0053,Customer07,467,896,58,2025-08-04,2025-08-15,2025-08-15,30.81,Open
ORD015165,STY0276,FSTY0122,Customer07,12,848,8,2025-07-03,2025-07-30,2025-07-30,150.59,Open
ORD015166,STY0191,FSTY0263,Customer32,962,579,35,2025-03-04,2025-03-17,2025-03-17,112.39,Complete
ORD015167,STY0109,FSTY0033,Customer22,111,184,8,2024-09-11,2024-10-10,2024-10-10,146.46,Open
ORD015168,STY0285,FSTY0260,Customer50,301,417,18,2025-06-16,2025-07-06,2025-07-06,61.33,Open
ORD015169,STY0047,FSTY0185,Customer19,621,266,60,2025-05-24,2025-06-10,2025-06-10,167.03,Shipped
ORD015170,STY0262,FSTY0034,Customer09,53,438,6,2025-02-03,2025-03-04,2025-03-04,30.1,Open
ORD015171,STY0168,FSTY0050,Customer12,338,768,58,2024-10-05,2024-10-30,2024-10-30,31.4,Partial
ORD015172,STY0025,FSTY0042,Customer33,182,727,15,2024-09-04,2024-09-21,2024-09-21,35.46,Open
ORD015173,STY0101,FSTY0101,Customer38,909,358,41,2024-09-24,2024-10-12,2024-10-12,94.32,Partial
ORD015174,STY0080,FSTY0243,Customer32,854,661,64,2025-05-25,2025-06-24,2025-06-24,31.84,Shipped
ORD015175,STY0162,FSTY0242,Customer33,257,548,13,2025-06-22,2025-07-11,2025-07-11,65.89,Partial
ORD015176,STY0242,FSTY0021,Customer20,480,676,46,2025-01-09,2025-01-31,2025-01-31,190.31,Shipped
ORD015177,STY0194,FSTY0078,Customer03,80,280,12,2025-03-16,2025-04-14,2025-04-14,180.55,Partial
ORD015178,STY0090,FSTY0295,Customer16,112,451,15,2024-09-28,2024-10-18,2024-10-18,142.8,Open
ORD015179,STY0127,FSTY0038,Customer37,312,295,89,2025-04-11,2025-05-04,2025-05-04,104.82,Open
ORD015180,STY0025,FSTY0299,Customer34,227,190,21,2025-07-08,2025-08-02,2025-08-02,60.62,Shipped
ORD015181,STY0293,FSTY0064,Customer41,907,534,92,2024-11-23,2024-12-17,2024-12-17,147.38,Partial
ORD015182,STY0113,FSTY0206,Customer07,690,388,75,2024-10-08,2024-10-25,2024-10-25,114.13,Partial
ORD015183,STY0239,FSTY0076,Customer04,885,589,14,2024-09-14,2024-09-18,2024-09-18,35.35,Open
ORD015184,STY0070,FSTY0227,Customer21,704,361,11,2025-07-11,2025-08-01,2025-08-01,127.95,Partial
ORD015185,STY0006,FSTY0056,Customer42,777,169,95,2024-10-03,2024-10-15,2024-10-15,188.42,Complete
ORD015186,STY0154,FSTY0026,Customer30,657,873,38,2025-05-18,2025-06-13,2025-06-13,49.02,Shipped
ORD015187,STY0064,FSTY0058,Customer30,629,707,53,2025-07-26,2025-08-07,2025-08-07,157.85,Complete
ORD015188,STY0260,FSTY0196,Customer12,24,453,53,2025-03-03,2025-03-11,2025-03-11,11.55,Partial
ORD015189,STY0209,FSTY0289,Customer31,217,288,72,2024-10-04,2024-10-15,2024-10-15,157.12,Shipped
ORD015190,STY0240,FSTY0105,Customer07,333,81,86,2025-06-04,2025-06-23,2025-06-23,18.93,Shipped
ORD015191,STY0085,FSTY0286,Customer50,765,220,19,2025-02-05,2025-02-12,2025-02-12,86.07,Shipped
ORD015192,STY0010,FSTY0225,Customer18,213,494,63,2025-05-04,2025-05-05,2025-05-05,70.97,Open
ORD015193,STY0045,FSTY0221,Customer10,326,28,88,2025-07-30,2025-08-18,2025-08-18,63.89,Partial
ORD015194,STY0202,FSTY0236,Customer38,637,204,24,2025-08-07,2025-08-24,2025-08-24,67.61,Open
ORD015195,STY0120,FSTY0129,Customer46,962,440,52,2025-07-22,2025-08-05,2025-08-05,14.91,Shipped
ORD015196,STY0176,FSTY0010,Customer49,150,850,84,2024-09-20,2024-10-10,2024-10-10,18.12,Partial
ORD015197,STY0169,FSTY0209,Customer44,636,354,36,2025-07-06,2025-08-02,2025-08-02,91.21,Complete
ORD015198,STY0278,FSTY0130,Customer32,73,189,69,2024-10-01,2024-10-04,2024-10-04,14.44,Shipped
ORD015199,STY0292,FSTY0157,Customer39,867,425,78,2025-04-29,2025-05-04,2025-05-04,89.69,Open
ORD015200,STY0209,FSTY0142,Customer23,990,443,81,2025-05-21,2025-05-29,2025-05-29,119.11,Partial
ORD015201,STY0244,FSTY0222,Customer05,875,224,37,2025-02-18,2025-03-05,2025-03-05,22.53,Partial
ORD015202,STY0039,FSTY0002,Customer26,272,645,18,2025-01-12,2025-01-24,2025-01-24,14.82,Complete
ORD015203,STY0009,FSTY0282,Customer32,138,16,47,2025-05-12,2025-06-06,2025-06-06,187.93,Shipped
ORD015204,STY0103,FSTY0023,Customer02,823,892,71,2024-10-02,2024-10-19,2024-10-19,108.59,Shipped
ORD015205,STY0196,FSTY0106,Customer43,298,69,31,2025-07-26,2025-08-20,2025-08-20,168.68,Complete
ORD015206,STY0157,FSTY0095,Customer21,727,856,100,2025-08-10,2025-09-05,2025-09-05,96.82,Partial
ORD015207,STY0177,FSTY0146,Customer12,819,79,0,2025-07-03,2025-07-15,2025-07-15,22.94,Open
ORD015208,STY0079,FSTY0093,Customer07,843,295,25,2024-09-06,2024-09-22,2024-09-22,100.65,Complete
ORD015209,STY0201,FSTY0057,Customer09,438,580,27,2025-03-08,2025-03-15,2025-03-15,164.32,Partial
ORD015210,STY0089,FSTY0253,Customer14,491,407,2,2024-09-10,2024-09-28,2024-09-28,18.47,Shipped
ORD015211,STY0057,FSTY0113,Customer01,312,493,13,2025-03-22,2025-03-24,2025-03-24,107.32,Shipped
ORD015212,STY0142,FSTY0139,Customer06,694,172,9,2025-03-21,2025-04-14,2025-04-14,85.2,Partial
ORD015213,STY0005,FSTY0055,Customer07,109,659,98,2025-06-16,2025-06-22,2025-06-22,128.08,Shipped
ORD015214,STY0110,FSTY0098,Customer10,29,41,53,2025-08-20,2025-08-24,2025-08-24,167.52,Open
ORD015215,STY0043,FSTY0094,Customer38,589,468,77,2025-07-25,2025-08-03,2025-08-03,51.4,Partial
ORD015216,STY0159,FSTY0068,Customer38,363,374,89,2025-05-25,2025-06-14,2025-06-14,48.12,Shipped
ORD015217,STY0171,FSTY0158,Customer17,229,763,53,2025-03-09,2025-03-29,2025-03-29,149.28,Shipped
ORD015218,STY0200,FSTY0017,Customer48,758,858,99,2025-06-05,2025-06-17,2025-06-17,187.37,Complete
