serial_number,split_from,sched_enter_by,status,ship_to,qty_ordered,related_dye_order_plan,sched_done_by,purchase_order,bki,unit_cost_yarn,machine,knit_version,modified,knit_price,costing_exception_overridden,customer_service_rep,ship_to_processor,active,schedule_status,seconds,instructions,sched_done_dt,balance,qty_received,knit_start,sched_enter_dt,note,created_date,internal_notes,close_dt,knit_style_base,created_by,job,quoted_date,qty_G00,uom,requested_date,qty_shipped,id,knitter,updated_by
K2505060,,10,Open,,80,,,,,2.17514,,"{'active': 1, 'id': 6123, 'created_date': '2025-05-19', 'version': 'LYC', 'act_yard_cut_wt': '10.80', 'knit_style_base': 2635, 'foreign_id': 8253, 'roll_size': '40', 'target_yard_cut_wt': '9.5', 'created_time': '13:45:48.375788', 'modified': '2025-05-27 11:25:29.839345', 'price': '1.00'}",2025-05-22 15:41:10.037,1.00,0,2,,1,,,Celanese,,0.400000000000006,79.6,2025-05-21,2025-05-19 13:53:20.323692,,2025-05-19 13:53:20.323692,,,"{'base_style': 'CF5321', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 4335, 'active': 1, 'id': 2635}",10,32214,,79.6,lbs,2025-05-23,,6238,1,10
K2505049,,10,Open,,320,,,,,0.91451,,"{'modified': '2025-05-27 11:21:55.999933', 'price': '1.00', 'target_yard_cut_wt': '9.5', 'created_time': '09:55:02.30224', 'roll_size': '40', 'foreign_id': 8237, 'knit_style_base': 2635, 'act_yard_cut_wt': '9.80', 'created_date': '2025-05-14', 'version': 'M2125', 'id': 6111, 'active': 1}",2025-05-24 17:26:09.620032,1.00,0,2,,1,,6.6,Celanese,,76.2,243.8,2025-05-21,2025-05-16 12:20:35.931379,,2025-05-16 12:20:35.931379,,,"{'id': 2635, 'active': 1, 'foreign_id': 4335, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5321'}",10,32143,,209.7,lbs,2025-05-16,40.7,6227,1,10
K2505016,,10,Open,,7200,8592.0,,October FC,,2.18,,"{'roll_size': '50', 'foreign_id': 5689, 'modified': '2024-03-20 23:41:47.755489', 'price': '0.85', 'target_yard_cut_wt': '7.85', 'created_time': '13:52:25.277991', 'created_date': '2022-11-01', 'version': '2', 'id': 3919, 'active': 1, 'knit_style_base': 1210, 'act_yard_cut_wt': '6.54'}",2025-09-02 10:59:06.459057,0.85,0,2,5.0,1,,8.2,Beehive / 210771 / 16 PC Lots,,2435.9,4764.1,2025-05-08,2025-05-07 14:04:27.143993,,2025-05-07 14:04:27.143993,,,"{'active': 1, 'id': 1210, 'foreign_id': 2440, 'base_style': 'JB38', 'created_time': None, 'qs_customer': 'BEEH - BEEHIVE CLOTHING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",10,31973,,91.1,lbs,2025-07-04,4681.2,6194,1,10
K2505012,,9,Open,,5600,,,,,8.97,111,"{'created_date': '2023-01-11', 'version': '0', 'id': 4090, 'active': 1, 'knit_style_base': 2229, 'act_yard_cut_wt': '9.90', 'roll_size': '50', 'foreign_id': 5882, 'modified': '2025-03-17 13:46:56.681316', 'price': '0.85', 'target_yard_cut_wt': '10.75', 'created_time': '16:57:13.218239'}",2025-08-30 08:31:14.017,0.85,0,1,1.0,1,Required,256.3,,,2080.9,3519.1,2025-05-07,2025-05-06 08:48:45.313816,,2025-05-06 08:48:45.313816,,,"{'id': 2229, 'active': 1, 'foreign_id': 3808, 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1874'}",9,31947,,424.8,lbs,2025-05-23,3350.6,6190,1,9
K2505010,,72,Open,,6250,8587.0,,,45307,2.87262,205,"{'version': '2A', 'created_date': '2025-07-22', 'active': 1, 'id': 6247, 'knit_style_base': 2618, 'act_yard_cut_wt': '31.50', 'roll_size': '250', 'foreign_id': 8404, 'price': '1.25', 'modified': '2025-09-05 09:32:30.247264', 'created_time': '11:50:41.8658', 'target_yard_cut_wt': '29.85'}",2025-09-09 19:41:09.802014,1.25,0,19,,1,Required,247.1,,,0,6511.8,2025-08-01,2025-05-05 14:02:55.370987,,2025-05-05 14:02:55.370987,,,"{'base_style': 'CEE4078', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 2618, 'active': 1, 'foreign_id': 4304}",72,31934,2025-12-01,,lbs,2025-12-01,6758.9,6188,1,72
K2504043,,72,Open,,500,,,,44705,0.97983,201,"{'version': '1', 'created_date': '2025-04-15', 'active': 1, 'id': 6065, 'knit_style_base': 3397, 'act_yard_cut_wt': '45.15', 'roll_size': '50', 'foreign_id': 8175, 'price': '1.25', 'modified': '2025-09-02 13:31:47.403395', 'created_time': '08:00:34.691529', 'target_yard_cut_wt': '47.75'}",2025-08-29 12:59:57.099741,1.25,0,19,,1,Complete,89.6,,,23.6,476.4,2025-04-17,2025-04-16 16:30:23.366949,,2025-04-16 16:30:23.366949,,,"{'foreign_id': 5312, 'active': 1, 'id': 3397, 'base_style': 'CEE4690A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None}",72,31638,2025-04-18,237.4,lbs,2025-04-18,299,6150,1,72
K2504042,,9,Open,,80,,,,,0,109,"{'roll_size': '40', 'foreign_id': 8173, 'price': None, 'modified': '2025-07-21 10:08:45.403842', 'created_time': '16:34:31.051656', 'target_yard_cut_wt': '12.00', 'version': '0', 'created_date': '2025-04-11', 'id': 6064, 'active': 1, 'knit_style_base': 3396, 'act_yard_cut_wt': '12.20'}",2025-07-17 14:01:11.090041,0.00,0,1,4.0,1,Required,20.1,Free of charge sample for Kermel,,1.90000000000001,78.1,2025-04-21,2025-04-16 12:53:53.930805,,2025-04-16 12:53:53.930805,,,"{'active': 1, 'id': 3396, 'foreign_id': 5311, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5494'}",9,31629,,,lbs,2025-05-02,98.2,6149,1,9
K2504024,,9,Open,,90,,,,,2.13,44,"{'price': None, 'modified': '2025-05-20 09:02:19.962971', 'created_time': '16:36:04.697067', 'target_yard_cut_wt': '8.3', 'roll_size': '30', 'foreign_id': 8161, 'knit_style_base': 3387, 'act_yard_cut_wt': '8.9', 'version': '0', 'created_date': '2025-04-08', 'id': 6053, 'active': 1}",2025-04-29 13:47:30.622466,0.00,0,1,,1,Required,56.9,,,0,130.8,2025-04-14,2025-04-09 12:50:33.431948,,2025-04-09 12:50:33.431948,,,"{'foreign_id': 5301, 'id': 3387, 'active': 1, 'base_style': 'CF5493', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,31502,,90.7,lbs,2025-04-25,97.0,6131,1,80
K2504021,,9,Open,,90,,,,,2.33831,34,"{'active': 1, 'id': 6054, 'version': '0', 'created_date': '2025-04-08', 'act_yard_cut_wt': '9.55', 'knit_style_base': 3388, 'foreign_id': 8162, 'roll_size': '30', 'created_time': '16:49:36.458239', 'target_yard_cut_wt': '10.00', 'price': None, 'modified': '2025-05-20 14:54:47.875585'}",2025-04-24 09:26:14.565981,0.00,0,1,,1,Required,0.7,,,0,123.1,2025-04-11,2025-04-09 10:36:17.915584,,2025-04-09 10:36:17.915584,,,"{'active': 1, 'id': 3388, 'foreign_id': 5302, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5491'}",9,31499,,90.7,lbs,2025-04-18,33.1,6128,1,80
K2504019,6072.0,9,Open,,8200,,,,,7.87144,116,"{'roll_size': '50', 'foreign_id': 8159, 'price': '0.80', 'modified': '2025-07-25 12:58:44.90066', 'created_time': '11:36:16.78898', 'target_yard_cut_wt': '11.00', 'version': 'BB', 'created_date': '2025-04-08', 'id': 6051, 'active': 1, 'knit_style_base': 614, 'act_yard_cut_wt': '12.05'}",2025-08-13 14:16:10.973194,0.80,0,1,1.0,1,Required,571.7,,,1626.5,6573.5,2025-07-21,2025-04-08 11:49:07.885927,,2025-04-08 11:49:07.885927,,,"{'foreign_id': 495, 'id': 614, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None, 'base_style': '71246'}",9,30219,,0,lbs,2025-06-27,7145.2,6126,1,9
K2503077,,9,Open,,80,,,,,5.888568,228,"{'knit_style_base': 3370, 'act_yard_cut_wt': '12.50', 'created_date': '2025-03-20', 'version': '0', 'active': 1, 'id': 6019, 'modified': '2025-03-27 15:03:54.652755', 'price': '0.00', 'target_yard_cut_wt': '16.00', 'created_time': '11:52:50.294566', 'roll_size': '40', 'foreign_id': 8121}",2025-03-31 08:01:10.777348,0.00,0,1,4.0,1,Required,,,,0,90.3,2025-03-24,2025-03-20 12:26:56.600432,,2025-03-20 12:26:56.600432,,,"{'base_style': 'CF5488', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3370, 'active': 1, 'foreign_id': 5283}",9,31158,,,lbs,2025-03-28,90.3,6077,1,9
K2503076,,9,Open,,80,,,,,7.904776,49,"{'roll_size': '40', 'foreign_id': 8115, 'modified': '2025-07-15 11:47:16.455281', 'price': '0.00', 'target_yard_cut_wt': '22.25', 'created_time': '12:03:10.798793', 'created_date': '2025-03-19', 'version': '0', 'id': 6014, 'active': 1, 'knit_style_base': 3369, 'act_yard_cut_wt': '21.75'}",2025-04-11 12:31:11.34005,0.00,0,1,4.0,1,Required,52.7,,,0.5,79.5,2025-03-21,2025-03-20 12:22:52.731807,,2025-03-20 12:22:52.731807,,,"{'id': 3369, 'active': 1, 'foreign_id': 5281, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5487'}",9,31157,,0,lbs,2025-03-28,132.2,6076,1,9
K2503064,,9,Open,,4000,8419.0,,250084,,9.65,111,"{'created_time': '13:26:23.585938', 'target_yard_cut_wt': '10.75', 'price': '0.85', 'modified': '2025-06-10 09:39:29.92865', 'foreign_id': 8105, 'roll_size': '50', 'act_yard_cut_wt': '9.90', 'knit_style_base': 2229, 'active': 1, 'id': 6004, 'version': 'B', 'created_date': '2025-03-17'}",2025-09-12 19:16:23.508742,0.85,0,1,1.0,1,Required,57.9,,,2432.2,1567.8,2025-07-28,2025-03-17 13:31:41.063123,,2025-03-17 13:31:41.063123,,,"{'foreign_id': 3808, 'id': 2229, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'base_style': '1874'}",9,31056,,1567.8,lbs,2025-06-06,57.9,6064,1,9
K2503050,,80,Open,,50,8399.0,,,44487,2.681305,13,"{'knit_style_base': 3358, 'act_yard_cut_wt': None, 'created_date': '2025-03-12', 'version': '1', 'active': 1, 'id': 5993, 'modified': '2025-04-01 11:32:49.826515', 'price': '1.00', 'target_yard_cut_wt': '22.9', 'created_time': '11:04:17.692824', 'roll_size': '50', 'foreign_id': 8090}",2025-04-01 11:33:00.50328,1.00,0,16,,1,Required,,,,50,0,2025-03-17,2025-03-12 16:39:38.202515,,2025-03-12 16:39:38.202515,,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CMR4659A', 'active': 1, 'id': 3358, 'foreign_id': 5265}",80,30981,,,lbs,2025-03-21,,6050,1,80
K2503041,,9,Open,,80,,,,,5.93211,228,"{'foreign_id': 8084, 'roll_size': '40', 'created_time': '08:24:06.287443', 'target_yard_cut_wt': '16.00', 'price': None, 'modified': '2025-03-27 15:04:32.013132', 'active': 1, 'id': 5987, 'version': '0', 'created_date': '2025-03-11', 'act_yard_cut_wt': '13.85', 'knit_style_base': 3352}",2025-03-24 12:56:08.595512,0.00,0,1,4.0,1,Required,,,,3.2,76.8,2025-03-12,2025-03-11 11:13:27.044223,,2025-03-11 11:13:27.044223,,,"{'base_style': 'CF5482', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3352, 'active': 1, 'foreign_id': 5259}",9,30931,,,lbs,2025-03-21,76.8,6041,1,9
K2502101,,80,Open,,50,,,,44404,7.475962,13,"{'act_yard_cut_wt': None, 'knit_style_base': 3340, 'id': 5961, 'active': 1, 'version': '1', 'created_date': '2025-02-24', 'created_time': '11:04:10.576933', 'target_yard_cut_wt': '21.5', 'price': '1.00', 'modified': '2025-04-01 11:30:01.178366', 'foreign_id': 8054, 'roll_size': '50'}",2025-04-01 11:30:14.035881,1.00,0,16,,1,Required,,,,50,0,2025-03-03,2025-02-28 11:30:29.462314,,2025-02-28 11:30:29.462314,,,"{'active': 1, 'id': 3340, 'foreign_id': 5244, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CMR4649A'}",80,30771,,,lbs,2025-03-14,,5998,1,80
K2502048,,9,Open,,16100,8273.0,,,,4.05427,45,"{'created_date': '2020-08-25', 'version': '1', 'active': 1, 'id': 1767, 'knit_style_base': 691, 'act_yard_cut_wt': '29.04', 'roll_size': '80', 'foreign_id': 2912, 'modified': '2024-02-22 08:45:10.369645', 'price': '0.60', 'target_yard_cut_wt': '24.5', 'created_time': '11:46:10.770839'}",2025-09-04 23:16:10.195584,0.60,0,1,3.0,1,Required,108.3,,,0,16134.9,2025-07-07,2025-02-12 15:16:49.225452,,2025-02-12 15:16:49.225452,,,"{'base_style': '721SM0627', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 691, 'foreign_id': 221}",9,30441,,0,lbs,2025-03-28,16243.2,5945,1,9
K2502021,,9,Open,261.0,37600,,,56481,,3.2608,124,"{'knit_style_base': 1812, 'act_yard_cut_wt': '9.64', 'created_date': '2022-07-19', 'version': '20ST2', 'active': 1, 'id': 3480, 'modified': '2025-02-27 10:15:12.760906', 'price': '1.20', 'target_yard_cut_wt': '9.50', 'created_time': '08:34:26.02413', 'roll_size': '40', 'foreign_id': 5176}",2025-09-12 19:56:08.790445,1.20,0,1,,1,Required,158.8,,,11529.4,26070.6,2025-08-25,2025-02-06 09:57:28.670055,,2025-02-06 09:57:28.670055,,,"{'base_style': '180001', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'FAYT - FAYTEX CORP', 'foreign_id': 260, 'active': 1, 'id': 1812}",9,30295,,3001.8,lbs,2025-05-30,23227.6,5918,1,9
K2502016,,9,Open,261.0,16520,,,56475,,3.45806,117,"{'modified': '2025-02-18 13:35:13.465514', 'price': '1.00', 'target_yard_cut_wt': '9.85', 'created_time': '13:20:42.202445', 'roll_size': '40', 'foreign_id': 6990, 'knit_style_base': 2843, 'act_yard_cut_wt': '10.70', 'created_date': '2023-12-20', 'version': 'ST2', 'id': 5030, 'active': 1}",2025-09-12 19:36:13.93129,1.00,0,1,,1,Required,142.7,,,0,16701.7,2025-08-04,2025-02-05 12:01:22.332764,,2025-02-05 12:01:22.332764,,,"{'base_style': '910001', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'FAYT - FAYTEX CORP', 'foreign_id': 299, 'active': 1, 'id': 2843}",9,30260,,2478.8,lbs,2025-04-25,14365.6,5913,1,9
K2502005,,9,Open,,27200,,,,,7.35,44,"{'created_time': '15:49:41.0976', 'target_yard_cut_wt': '8.75', 'price': '0.75', 'modified': '2025-09-11 08:36:31.101736', 'foreign_id': 7079, 'roll_size': '50', 'act_yard_cut_wt': '10.22', 'knit_style_base': 765, 'id': 5107, 'active': 1, 'version': 'B', 'created_date': '2024-01-31'}",2025-09-12 17:51:11.23789,0.75,0,1,1.0,1,Required,289.7,,,6775,20425.0,2025-08-11,2025-02-04 09:27:25.357618,,2025-02-04 09:27:25.357618,,,"{'base_style': 'DFF446J', 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 765, 'active': 1, 'foreign_id': 716}",9,30218,,1385.0,lbs,2025-04-25,19129.4,5902,1,9
K2501090,,9,Open,,9280,,,,,1.95,249,"{'modified': '2025-02-26 10:04:30.229652', 'price': '1.20', 'target_yard_cut_wt': '7.50', 'created_time': '10:26:27.207204', 'roll_size': '58', 'foreign_id': 7112, 'knit_style_base': 2375, 'act_yard_cut_wt': '7.06', 'created_date': '2024-02-19', 'version': 'STR', 'active': 1, 'id': 5137}",2025-08-19 15:21:26.241039,1.20,0,1,4.0,1,Required,,,,9280,0,2025-10-01,2025-01-30 16:19:45.439057,,2025-01-30 16:19:45.439057,,,"{'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5261', 'active': 1, 'id': 2375, 'foreign_id': 3980}",9,30142,,,lbs,2025-11-03,,5896,1,9
K2501089,,9,Open,,9280,,,,,1.95,241,"{'version': 'STR', 'created_date': '2024-02-19', 'id': 5137, 'active': 1, 'knit_style_base': 2375, 'act_yard_cut_wt': '7.06', 'roll_size': '58', 'foreign_id': 7112, 'price': '1.20', 'modified': '2025-02-26 10:04:30.229652', 'created_time': '10:26:27.207204', 'target_yard_cut_wt': '7.50'}",2025-08-19 15:21:55.964742,1.20,0,1,4.0,1,Required,167.0,,,8715.8,564.2,2025-10-01,2025-01-30 16:18:58.594558,,2025-01-30 16:18:58.594558,,,"{'foreign_id': 3980, 'active': 1, 'id': 2375, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5261'}",9,30141,,0,lbs,2025-11-03,731.2,5895,1,9
K2501088,,9,Open,,9280,8219.0,,,,1.95,232,"{'act_yard_cut_wt': '7.06', 'knit_style_base': 2375, 'active': 1, 'id': 5137, 'created_date': '2024-02-19', 'version': 'STR', 'target_yard_cut_wt': '7.50', 'created_time': '10:26:27.207204', 'modified': '2025-02-26 10:04:30.229652', 'price': '1.20', 'foreign_id': 7112, 'roll_size': '58'}",2025-08-19 15:22:36.79257,1.20,0,1,4.0,1,Required,,,,9280,0,2025-10-01,2025-01-30 16:16:19.643625,,2025-01-30 16:16:19.643625,,,"{'active': 1, 'id': 2375, 'foreign_id': 3980, 'base_style': 'CF5261', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,30140,,,lbs,2025-11-01,,5894,1,9
K2412023,,9,Open,,50,,,,,6.630764,55,"{'modified': '2024-12-18 14:09:30.986053', 'price': '0.00', 'target_yard_cut_wt': '15.00', 'created_time': '12:03:46.86842', 'roll_size': '50', 'foreign_id': 7909, 'knit_style_base': 3270, 'act_yard_cut_wt': '14.48', 'created_date': '2024-12-09', 'version': '0', 'active': 1, 'id': 5839}",2024-12-13 18:31:10.209983,0.00,0,1,4.0,1,Required,,,,2.4,47.6,2024-12-10,2024-12-09 12:49:22.421393,,2024-12-09 12:49:22.421393,,,"{'base_style': 'CF5463', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5167, 'id': 3270, 'active': 1}",9,29131,,,lbs,2024-12-13,47.6,5758,1,9
K2412019,,9,Open,,25,,,,,6.511247,85,"{'price': None, 'modified': '2024-12-18 14:44:59.286688', 'created_time': '11:12:33.740242', 'target_yard_cut_wt': '11.00', 'roll_size': '25', 'foreign_id': 7905, 'knit_style_base': 3267, 'act_yard_cut_wt': '10.00', 'version': '2', 'created_date': '2024-12-06', 'id': 5835, 'active': 1}",2024-12-11 23:21:13.015895,0.00,0,1,4.0,1,Required,,,,0,26.1,2024-12-09,2024-12-06 13:28:21.79594,,2024-12-06 13:28:21.79594,,,"{'foreign_id': 5164, 'active': 1, 'id': 3267, 'base_style': 'CF5461', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",9,29107,,,lbs,2024-12-13,26.1,5754,1,9
K2412018,,9,Open,,25,,,,,6.800151,85,"{'knit_style_base': 3267, 'act_yard_cut_wt': '9.90', 'version': '1', 'created_date': '2024-12-06', 'id': 5834, 'active': 1, 'price': None, 'modified': '2024-12-19 10:52:07.142172', 'created_time': '10:28:49.383238', 'target_yard_cut_wt': '11.00', 'roll_size': '25', 'foreign_id': 7904}",2024-12-12 10:56:08.469607,0.00,0,1,4.0,1,Partial,8.2,,,0,28.5,2024-12-09,2024-12-06 13:27:24.39545,,2024-12-06 13:27:24.39545,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5461', 'foreign_id': 5164, 'active': 1, 'id': 3267}",9,29106,,0,lbs,2024-12-13,36.7,5753,1,9
K2412014,,9,Open,,80,8044.0,,,,5.44424,100,"{'target_yard_cut_wt': '8.00', 'created_time': '14:11:59.410887', 'modified': '2024-12-18 14:44:22.248174', 'price': None, 'foreign_id': 7896, 'roll_size': '40', 'act_yard_cut_wt': '10.25', 'knit_style_base': 3263, 'active': 1, 'id': 5826, 'created_date': '2024-12-04', 'version': '0'}",2024-12-13 14:26:09.637853,0.00,0,1,4.0,1,Required,22.7,,,0.900000000000006,79.1,2024-12-06,2024-12-05 10:53:32.532329,,2024-12-05 10:53:32.532329,,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5462', 'active': 1, 'id': 3263, 'foreign_id': 5160}",9,29075,,,lbs,2024-12-13,101.8,5749,1,9
K2412008,,9,Open,,35,,,,,8.412298,113,"{'act_yard_cut_wt': '11.95', 'knit_style_base': 3260, 'id': 5820, 'active': 1, 'created_date': '2024-11-27', 'version': '0', 'target_yard_cut_wt': '12.00', 'created_time': '16:31:42.43983', 'modified': '2024-12-17 10:50:49.845046', 'price': '0.00', 'foreign_id': 7886, 'roll_size': '35'}",2024-12-09 10:41:09.439728,0.00,0,1,4.0,1,Required,,,,0.299999999999997,34.7,2024-12-05,2024-12-03 11:25:18.922307,,2024-12-03 11:25:18.922307,,,"{'id': 3260, 'active': 1, 'foreign_id': 5154, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5451'}",9,29010,,,lbs,2024-12-06,34.7,5743,1,9
K2411053,,9,Open,,50,,,,,4.558587,133,"{'act_yard_cut_wt': '20.95', 'knit_style_base': 3248, 'active': 1, 'id': 5805, 'created_date': '2024-11-21', 'version': '0', 'target_yard_cut_wt': '20.50', 'created_time': '08:59:01.34548', 'modified': '2025-01-13 13:20:28.322147', 'price': '0.00', 'foreign_id': 7867, 'roll_size': '50'}",2024-12-03 08:01:10.417924,0.00,0,1,4.0,1,Required,,,,0,101.5,2024-11-21,2024-11-21 10:42:16.934776,,2024-11-21 10:42:16.934776,,,"{'active': 1, 'id': 3248, 'foreign_id': 5140, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5446'}",9,28824,,,lbs,2024-11-22,101.5,5710,1,9
K2411041,,9,Open,,10,7961.0,,,,5.5,150,"{'target_yard_cut_wt': '12.00', 'created_time': '11:20:44.710184', 'modified': '2024-11-26 14:54:51.999498', 'price': None, 'foreign_id': 7857, 'roll_size': '10', 'act_yard_cut_wt': '12.35', 'knit_style_base': 3236, 'active': 1, 'id': 5795, 'created_date': '2024-11-15', 'version': 'BKT2'}",2024-11-18 08:11:10.288995,0.00,0,1,3.0,1,Required,,,,0,34.9,2024-11-15,2024-11-15 11:34:33.594029,,2024-11-15 11:34:33.594029,,,"{'id': 3236, 'active': 1, 'foreign_id': 5116, 'base_style': 'CF5439', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,28707,,,lbs,2024-11-15,34.9,5698,1,9
K2411029,,9,Open,,30,7952.0,,,,5.5,150,"{'knit_style_base': 3236, 'act_yard_cut_wt': '12.30', 'created_date': '2024-11-13', 'version': '0', 'active': 1, 'id': 5784, 'modified': '2024-11-25 13:43:56.665317', 'price': None, 'target_yard_cut_wt': '12.00', 'created_time': '08:18:54.420956', 'roll_size': '30', 'foreign_id': 7846}",2024-11-14 08:26:09.13103,0.00,0,1,3.0,1,Required,,,,3.2,26.8,2024-11-13,2024-11-13 08:56:59.107143,,2024-11-13 08:56:59.107143,,,"{'foreign_id': 5116, 'active': 1, 'id': 3236, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5439'}",9,28648,2024-11-13,,lbs,2024-11-13,26.8,5686,1,9
K2411028,,9,Open,,30,7951.0,,,,0.428414,113,"{'roll_size': '30', 'foreign_id': 7283, 'modified': '2024-11-27 15:05:36.438133', 'price': None, 'target_yard_cut_wt': '8.00', 'created_time': '11:08:48.578905', 'created_date': '2024-04-30', 'version': '0', 'active': 1, 'id': 5284, 'knit_style_base': 2965, 'act_yard_cut_wt': '10.35'}",2024-11-15 08:16:15.397751,0.00,0,1,3.0,1,Required,,,,0,63.2,2024-11-13,2024-11-13 08:38:08.457716,,2024-11-13 08:38:08.457716,,,"{'active': 1, 'id': 2965, 'foreign_id': 4773, 'base_style': 'CF5405', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,28647,,,lbs,2024-11-13,63.2,5685,1,9
