inspection_machine,qty_lbs_at_creation,actual_created_dt,dol_attach_log,greige_summary,knit_order,roll_number,vendor_roll_number,knit_machine,greige_purchase_order,knit_date,cost,sales_order,document,unit_cost_yarn,unit_cost,knit_version,bh_customer,qty_yds,memo_dt,inspector,bh_sales_order,roll_number_sort,ship_dt,void_dt,ship_date,unit_cost_knit,return,qty_lbs,created_by,created_dt,dye_order_line,roll_width,id,knitter,unit_cost_purchase,warehouse
07,50.2,2025-06-21 19:56:19.207814,,3606,6242,044883063,,019,,2025-06-21,158.641519751825,,K2505064,2.41018963649053,3.16018963649053,"{'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'foreign_id': 7787, 'roll_size': '50', 'act_yard_cut_wt': '16.15', 'knit_style_base': {'id': 1678, 'active': 1, 'foreign_id': 3086, 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1418'}, 'active': 1, 'id': 5731, 'version': 'PC', 'created_date': '2024-10-21'}",,63.2,,06951,,448830630,,,,0.75,,50.2,,2025-06-21 19:56:08.560308,,66,298107,09097,,G00
07,49.5,2025-06-21 20:51:10.154711,,3606,6242,044883064,,019,,2025-06-21,156.429387006281,,K2505064,2.41018963649053,3.16018963649053,"{'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'foreign_id': 7787, 'roll_size': '50', 'act_yard_cut_wt': '16.15', 'knit_style_base': {'foreign_id': 3086, 'id': 1678, 'active': 1, 'base_style': '1418', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.'}, 'id': 5731, 'active': 1, 'version': 'PC', 'created_date': '2024-10-21'}",,63.2,,06951,,448830640,,,,0.75,,49.5,,2025-06-21 20:51:09.583208,,66,298110,06777,,G00
07,49.4,2025-06-23 16:36:08.648467,,3606,6242,044883065,,019,,2025-06-21,156.113368042632,,K2505064,2.41018963649053,3.16018963649053,"{'created_date': '2024-10-21', 'version': 'PC', 'active': 1, 'id': 5731, 'knit_style_base': {'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'base_style': '1418', 'foreign_id': 3086, 'active': 1, 'id': 1678}, 'act_yard_cut_wt': '16.15', 'roll_size': '50', 'foreign_id': 7787, 'modified': '2024-11-01 15:37:01.108191', 'price': '0.75', 'target_yard_cut_wt': '18.00', 'created_time': '16:06:20.852812'}",,60.7,,06951,,448830650,,,,0.75,,49.4,,2025-06-23 16:36:08.119809,,66,298249,06777,,G00
07,46,2025-06-23 17:01:10.977871,,3606,6242,044883066,,019,,2025-06-21,145.368723278564,,K2505064,2.41018963649053,3.16018963649053,"{'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'foreign_id': 7787, 'roll_size': '50', 'act_yard_cut_wt': '16.15', 'knit_style_base': {'id': 1678, 'active': 1, 'foreign_id': 3086, 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1418'}, 'active': 1, 'id': 5731, 'version': 'PC', 'created_date': '2024-10-21'}",,55.6,,06951,,448830660,,,,0.75,,46,,2025-06-23 17:01:10.313025,,66,298252,06777,,G00
07,46.5,2025-06-23 17:16:14.487712,,3606,6242,044883067,,019,,2025-06-21,146.94881809681,,K2505064,2.41018963649053,3.16018963649053,"{'version': 'PC', 'created_date': '2024-10-21', 'id': 5731, 'active': 1, 'knit_style_base': {'base_style': '1418', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 1678, 'foreign_id': 3086}, 'act_yard_cut_wt': '16.15', 'roll_size': '50', 'foreign_id': 7787, 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00'}",,54.5,,06951,,448830670,,,,0.75,,46.5,,2025-06-23 17:16:09.031079,,65,298259,06777,,G00
07,50.1,2025-06-23 17:46:08.665504,,3606,6242,044883068,,019,,2025-06-21,158.325500788176,,K2505064,2.41018963649053,3.16018963649053,"{'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'roll_size': '50', 'foreign_id': 7787, 'knit_style_base': {'foreign_id': 3086, 'active': 1, 'id': 1678, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'base_style': '1418'}, 'act_yard_cut_wt': '16.15', 'version': 'PC', 'created_date': '2024-10-21', 'active': 1, 'id': 5731}",,59.7,,06951,,448830680,,,,0.75,,50.1,,2025-06-23 17:46:08.045351,,65,298262,09116,,G00
07,50.2,2025-06-24 17:41:09.999455,,3606,6242,044883069,,019,,2025-06-23,158.641519751825,,K2505064,2.41018963649053,3.16018963649053,"{'active': 1, 'id': 5731, 'version': 'PC', 'created_date': '2024-10-21', 'act_yard_cut_wt': '16.15', 'knit_style_base': {'active': 1, 'id': 1678, 'foreign_id': 3086, 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1418'}, 'foreign_id': 7787, 'roll_size': '50', 'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191'}",,60.1,,06951,,448830690,,,,0.75,,50.2,,2025-06-24 17:41:09.398779,,65,298421,02514,,G00
07,48.3,2025-06-24 18:01:12.207014,,3606,6242,044883070,,019,,2025-06-23,152.637159442493,,K2505064,2.41018963649053,3.16018963649053,"{'roll_size': '50', 'foreign_id': 7787, 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'version': 'PC', 'created_date': '2024-10-21', 'id': 5731, 'active': 1, 'knit_style_base': {'id': 1678, 'active': 1, 'foreign_id': 3086, 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1418'}, 'act_yard_cut_wt': '16.15'}",,59.8,,06951,,448830700,,,,0.75,,48.3,,2025-06-24 18:01:11.51018,,65,298425,02514,,G00
07,50,2025-06-24 18:31:12.465333,,3606,6242,044883071,,019,,2025-06-23,158.009481824527,,K2505064,2.41018963649053,3.16018963649053,"{'act_yard_cut_wt': '16.15', 'knit_style_base': {'base_style': '1418', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'foreign_id': 3086, 'id': 1678, 'active': 1}, 'active': 1, 'id': 5731, 'version': 'PC', 'created_date': '2024-10-21', 'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'foreign_id': 7787, 'roll_size': '50'}",,61.9,,06951,,448830710,,,,0.75,,50,,2025-06-24 18:31:11.866375,,65,298427,02514,,G00
07,50.3,2025-06-24 18:36:17.30236,,3606,6242,044883072,,019,,2025-06-23,158.957538715474,,K2505064,2.41018963649053,3.16018963649053,"{'roll_size': '50', 'foreign_id': 7787, 'modified': '2024-11-01 15:37:01.108191', 'price': '0.75', 'target_yard_cut_wt': '18.00', 'created_time': '16:06:20.852812', 'created_date': '2024-10-21', 'version': 'PC', 'active': 1, 'id': 5731, 'knit_style_base': {'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'base_style': '1418', 'foreign_id': 3086, 'id': 1678, 'active': 1}, 'act_yard_cut_wt': '16.15'}",,64.5,,06951,,448830720,,,,0.75,,50.3,,2025-06-24 18:36:10.065656,,65,298429,03487,,G00
07,50.2,2025-06-24 18:51:10.749028,,3606,6242,044883073,,019,,2025-06-23,158.641519751825,,K2505064,2.41018963649053,3.16018963649053,"{'roll_size': '50', 'foreign_id': 7787, 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'version': 'PC', 'created_date': '2024-10-21', 'active': 1, 'id': 5731, 'knit_style_base': {'foreign_id': 3086, 'id': 1678, 'active': 1, 'base_style': '1418', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.'}, 'act_yard_cut_wt': '16.15'}",,61.8,,06951,,448830730,,,,0.75,,50.2,,2025-06-24 18:51:10.066352,,65,298431,03487,,G00
07,49.9,2025-06-24 19:01:12.005382,,3606,6242,044883074,,019,,2025-06-23,157.693462860878,,K2505064,2.41018963649053,3.16018963649053,"{'target_yard_cut_wt': '18.00', 'created_time': '16:06:20.852812', 'modified': '2024-11-01 15:37:01.108191', 'price': '0.75', 'foreign_id': 7787, 'roll_size': '50', 'act_yard_cut_wt': '16.15', 'knit_style_base': {'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'base_style': '1418', 'foreign_id': 3086, 'id': 1678, 'active': 1}, 'active': 1, 'id': 5731, 'created_date': '2024-10-21', 'version': 'PC'}",,62,,06951,,448830740,,,,0.75,,49.9,,2025-06-24 19:01:11.347146,,65,298432,03487,,G00
07,49.6,2025-06-24 19:11:48.404852,,3606,6242,044883075,,019,,2025-06-23,156.74540596993,,K2505064,2.41018963649053,3.16018963649053,"{'knit_style_base': {'id': 1678, 'active': 1, 'foreign_id': 3086, 'base_style': '1418', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}, 'act_yard_cut_wt': '16.15', 'version': 'PC', 'created_date': '2024-10-21', 'active': 1, 'id': 5731, 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'roll_size': '50', 'foreign_id': 7787}",,63.5,,06951,,448830750,,,,0.75,,49.6,,2025-06-24 19:11:09.357264,,65,298441,03487,,G00
07,50.4,2025-06-24 19:21:11.34242,,3606,6242,044883076,,019,,2025-06-23,159.273557679123,,K2505064,2.41018963649053,3.16018963649053,"{'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'roll_size': '50', 'foreign_id': 7787, 'knit_style_base': {'base_style': '1418', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'foreign_id': 3086, 'active': 1, 'id': 1678}, 'act_yard_cut_wt': '16.15', 'version': 'PC', 'created_date': '2024-10-21', 'active': 1, 'id': 5731}",,63.7,,06951,,448830760,,,,0.75,,50.4,,2025-06-24 19:21:10.631524,,65,298442,03487,,G00
07,50.2,2025-06-24 19:26:19.866373,,3606,6242,044883077,,019,,2025-06-24,158.641519751825,,K2505064,2.41018963649053,3.16018963649053,"{'act_yard_cut_wt': '16.15', 'knit_style_base': {'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'base_style': '1418', 'foreign_id': 3086, 'active': 1, 'id': 1678}, 'active': 1, 'id': 5731, 'version': 'PC', 'created_date': '2024-10-21', 'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'foreign_id': 7787, 'roll_size': '50'}",,63.9,,06951,,448830770,,,,0.75,,50.2,,2025-06-24 19:26:09.832139,,65,298444,09097,,G00
07,50.2,2025-06-24 19:36:10.619087,,3606,6242,044883078,,019,,2025-06-24,158.641519751825,,K2505064,2.41018963649053,3.16018963649053,"{'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'foreign_id': 7787, 'roll_size': '50', 'act_yard_cut_wt': '16.15', 'knit_style_base': {'foreign_id': 3086, 'id': 1678, 'active': 1, 'base_style': '1418', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.'}, 'id': 5731, 'active': 1, 'version': 'PC', 'created_date': '2024-10-21'}",,64.6,,06951,,448830780,,,,0.75,,50.2,,2025-06-24 19:36:10.004892,,65,298445,09097,,G00
07,50.2,2025-06-24 20:41:14.624221,,3606,6242,044883079,,019,,2025-06-24,158.641519751825,,K2505064,2.41018963649053,3.16018963649053,"{'act_yard_cut_wt': '16.15', 'knit_style_base': {'base_style': '1418', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'foreign_id': 3086, 'id': 1678, 'active': 1}, 'id': 5731, 'active': 1, 'created_date': '2024-10-21', 'version': 'PC', 'target_yard_cut_wt': '18.00', 'created_time': '16:06:20.852812', 'modified': '2024-11-01 15:37:01.108191', 'price': '0.75', 'foreign_id': 7787, 'roll_size': '50'}",,63.9,,06951,,448830790,,,,0.75,,50.2,,2025-06-24 20:41:08.054002,,65,298449,09097,,G00
07,49.6,2025-06-24 20:56:09.012518,,3606,6242,044883080,,019,,2025-06-24,156.74540596993,,K2505064,2.41018963649053,3.16018963649053,"{'target_yard_cut_wt': '18.00', 'created_time': '16:06:20.852812', 'modified': '2024-11-01 15:37:01.108191', 'price': '0.75', 'foreign_id': 7787, 'roll_size': '50', 'act_yard_cut_wt': '16.15', 'knit_style_base': {'base_style': '1418', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 1678, 'active': 1, 'foreign_id': 3086}, 'id': 5731, 'active': 1, 'created_date': '2024-10-21', 'version': 'PC'}",,64.3,,06951,,448830800,,,,0.75,,49.6,,2025-06-24 20:56:08.495015,,65,298452,09097,,G00
07,50,2025-06-24 21:06:09.507167,,3606,6242,044883081,,019,,2025-06-24,158.009481824527,,K2505064,2.41018963649053,3.16018963649053,"{'act_yard_cut_wt': '16.15', 'knit_style_base': {'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'base_style': '1418', 'foreign_id': 3086, 'active': 1, 'id': 1678}, 'active': 1, 'id': 5731, 'version': 'PC', 'created_date': '2024-10-21', 'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'foreign_id': 7787, 'roll_size': '50'}",,64,,06951,,448830810,,,,0.75,,50,,2025-06-24 21:06:08.986581,,65,298453,02514,,G00
07,50,2025-06-24 21:16:09.523657,,3606,6242,044883082,,019,,2025-06-24,158.009481824527,,K2505064,2.41018963649053,3.16018963649053,"{'active': 1, 'id': 5731, 'version': 'PC', 'created_date': '2024-10-21', 'act_yard_cut_wt': '16.15', 'knit_style_base': {'id': 1678, 'active': 1, 'foreign_id': 3086, 'base_style': '1418', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}, 'foreign_id': 7787, 'roll_size': '50', 'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191'}",,65,,06951,,448830820,,,,0.75,,50,,2025-06-24 21:16:08.943296,,65,298456,02514,,G00
07,50,2025-06-25 19:41:08.583779,,3606,6242,044883083,,019,,2025-06-24,158.009481824527,,K2505064,2.41018963649053,3.16018963649053,"{'version': 'PC', 'created_date': '2024-10-21', 'active': 1, 'id': 5731, 'knit_style_base': {'foreign_id': 3086, 'id': 1678, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'base_style': '1418'}, 'act_yard_cut_wt': '16.15', 'roll_size': '50', 'foreign_id': 7787, 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00'}",,63.1,,06951,,448830830,,,,0.75,,50,,2025-06-25 19:41:08.013927,,65,298558,02514,,G00
07,49.9,2025-06-25 19:51:10.223339,,3606,6242,044883084,,019,,2025-06-24,157.693462860878,,K2505064,2.41018963649053,3.16018963649053,"{'act_yard_cut_wt': '16.15', 'knit_style_base': {'base_style': '1418', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 1678, 'foreign_id': 3086}, 'active': 1, 'id': 5731, 'version': 'PC', 'created_date': '2024-10-21', 'created_time': '16:06:20.852812', 'target_yard_cut_wt': '18.00', 'price': '0.75', 'modified': '2024-11-01 15:37:01.108191', 'foreign_id': 7787, 'roll_size': '50'}",,61.6,,06951,,448830840,,,,0.75,,49.9,,2025-06-25 19:51:09.599255,,65,298561,02514,,G00
03,59.8,2025-07-29 19:11:10.447552,,3973,6265,144907004,,058,,2025-06-04,30.498,,K2505087,0.01,0.51,"{'roll_size': '55', 'foreign_id': 8269, 'price': '0.50', 'modified': '2025-06-18 11:45:25.680555', 'created_time': '16:14:00.682305', 'target_yard_cut_wt': '10.15', 'version': '0', 'created_date': '2025-05-29', 'id': 6135, 'active': 1, 'knit_style_base': {'base_style': 'CF5504', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'foreign_id': 5355, 'id': 3427, 'active': 1}, 'act_yard_cut_wt': '10.95'}",,93.3,,06951,,449070041,,,,0.50,,59.8,,2025-06-04 13:41:08.636164,,39,301642,06777,,G00
03,57.6,2025-07-29 19:31:12.54904,,3973,6265,144907005,,058,,2025-06-05,29.376,,K2505087,0.01,0.51,"{'id': 6135, 'active': 1, 'version': '0', 'created_date': '2025-05-29', 'act_yard_cut_wt': '10.95', 'knit_style_base': {'foreign_id': 5355, 'active': 1, 'id': 3427, 'base_style': 'CF5504', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}, 'foreign_id': 8269, 'roll_size': '55', 'created_time': '16:14:00.682305', 'target_yard_cut_wt': '10.15', 'price': '0.50', 'modified': '2025-06-18 11:45:25.680555'}",,92.5,,06951,,449070051,,,,0.50,,57.6,,2025-06-05 11:46:10.15462,,40,301648,06777,,G00
02,54.4,2025-07-26 19:36:09.106504,,3973,6265,044907010,,058,,2025-07-25,27.744,,K2505087,0.01,0.51,"{'price': '0.50', 'modified': '2025-06-18 11:45:25.680555', 'created_time': '16:14:00.682305', 'target_yard_cut_wt': '10.15', 'roll_size': '55', 'foreign_id': 8269, 'knit_style_base': {'base_style': 'CF5504', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3427, 'active': 1, 'foreign_id': 5355}, 'act_yard_cut_wt': '10.95', 'version': '0', 'created_date': '2025-05-29', 'id': 6135, 'active': 1}",,90,,03858,,449070100,,,,0.50,,54.4,,2025-07-26 19:36:08.523479,,40,301403,02505,,G00
03,51.4,2025-06-25 14:31:12.975164,,9,6289,044956001,,059,,2025-06-25,446.648281042767,,K2506022,7.93965527320558,8.68965527320558,"{'roll_size': '50', 'foreign_id': 303, 'price': '0.75', 'modified': '2025-07-08 07:26:36.320792', 'created_time': '14:56:44.690582', 'target_yard_cut_wt': '12.50', 'version': '0', 'created_date': '2018-06-26', 'active': 1, 'id': 1286, 'knit_style_base': {'foreign_id': 304, 'active': 1, 'id': 729, 'base_style': 'DFF505J', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None}, 'act_yard_cut_wt': '7.86'}",,117,,07055,,449560010,,,,0.75,,51.4,,2025-06-25 14:31:12.345692,,40,298531,02247,,G00
03,52.1,2025-06-26 10:56:08.774008,,9,6289,044956002,,059,,2025-06-25,452.731039734011,,K2506022,7.93965527320558,8.68965527320558,"{'act_yard_cut_wt': '7.86', 'knit_style_base': {'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'DFF505J', 'id': 729, 'active': 1, 'foreign_id': 304}, 'active': 1, 'id': 1286, 'created_date': '2018-06-26', 'version': '0', 'target_yard_cut_wt': '12.50', 'created_time': '14:56:44.690582', 'modified': '2025-07-08 07:26:36.320792', 'price': '0.75', 'foreign_id': 303, 'roll_size': '50'}",,116,,07055,,449560020,,,,0.75,,52.1,,2025-06-26 10:56:08.222243,,40,298651,09116,,G00
03,52.1,2025-06-26 10:41:08.521983,,9,6289,044956003,,059,,2025-06-26,452.731039734011,,K2506022,7.93965527320558,8.68965527320558,"{'foreign_id': 303, 'roll_size': '50', 'created_time': '14:56:44.690582', 'target_yard_cut_wt': '12.50', 'price': '0.75', 'modified': '2025-07-08 07:26:36.320792', 'active': 1, 'id': 1286, 'version': '0', 'created_date': '2018-06-26', 'act_yard_cut_wt': '7.86', 'knit_style_base': {'base_style': 'DFF505J', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'foreign_id': 304, 'id': 729, 'active': 1}}",,108.5,,07055,,449560030,,,,0.75,,52.1,,2025-06-26 10:41:07.867351,,40,298647,09097,,G00
03,51.2,2025-06-26 13:36:14.977551,,9,6289,044956004,,059,,2025-06-26,444.910349988126,,K2506022,7.93965527320558,8.68965527320558,"{'roll_size': '50', 'foreign_id': 303, 'price': '0.75', 'modified': '2025-07-08 07:26:36.320792', 'created_time': '14:56:44.690582', 'target_yard_cut_wt': '12.50', 'version': '0', 'created_date': '2018-06-26', 'active': 1, 'id': 1286, 'knit_style_base': {'active': 1, 'id': 729, 'foreign_id': 304, 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'DFF505J'}, 'act_yard_cut_wt': '7.86'}",,108,,07055,,449560040,,,,0.75,,51.2,,2025-06-26 13:36:08.419222,,39,298674,09097,,G00
03,50.3,2025-06-26 21:36:09.164364,,9,6289,044956005,,059,,2025-06-26,437.089660242241,,K2506022,7.93965527320558,8.68965527320558,"{'created_date': '2018-06-26', 'version': '0', 'active': 1, 'id': 1286, 'knit_style_base': {'active': 1, 'id': 729, 'foreign_id': 304, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'DFF505J'}, 'act_yard_cut_wt': '7.86', 'roll_size': '50', 'foreign_id': 303, 'modified': '2025-07-08 07:26:36.320792', 'price': '0.75', 'target_yard_cut_wt': '12.50', 'created_time': '14:56:44.690582'}",,109,,06951,,449560050,,,,0.75,,50.3,,2025-06-26 21:36:08.607142,,39,298732,02247,,G00
01,52.3,2025-06-28 09:41:09.728737,/ATT:30149:2025-07-07 13:31:06-0400/DET:30149:2025-07-07 13:36:52-0400,9,6289,044956008,,059,,2025-06-27,454.468970788652,,K2506022,7.93965527320558,8.68965527320558,"{'knit_style_base': {'id': 729, 'active': 1, 'foreign_id': 304, 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'DFF505J'}, 'act_yard_cut_wt': '7.86', 'version': '0', 'created_date': '2018-06-26', 'id': 1286, 'active': 1, 'price': '0.75', 'modified': '2025-07-08 07:26:36.320792', 'created_time': '14:56:44.690582', 'target_yard_cut_wt': '12.50', 'roll_size': '50', 'foreign_id': 303}",,106.4631043257,,06523,,449560080,,,,0.75,,52.3,,2025-06-28 09:41:09.261028,,0,298819,03487,,G00
