job,updated_by,quoted_date,uom,qty_G00,requested_date,qty_shipped,id,knitter,sched_done_dt,balance,qty_received,knit_start,sched_enter_dt,seconds,instructions,close_dt,knit_style_base,created_by,note,created_date,internal_notes,modified,costing_exception_overridden,knit_price,unit_cost_yarn,machine,knit_version,schedule_status,customer_service_rep,active,ship_to_processor,qty_ordered,status,ship_to,split_from,serial_number,sched_enter_by,related_dye_order_plan,sched_done_by,purchase_order,bki
32214,10,,lbs,79.6,2025-05-23,,6238,1,,0.400000000000006,79.6,2025-05-21,2025-05-19 13:53:20.323692,,Celanese,,"{'foreign_id': 4335, 'id': 2635, 'active': 1, 'base_style': 'CF5321', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",10,,2025-05-19 13:53:20.323692,,2025-05-22 15:41:10.037,0,1.00,2.17514,,"{'act_yard_cut_wt': '10.80', 'knit_style_base': 2635, 'active': 1, 'id': 6123, 'version': 'LYC', 'created_date': '2025-05-19', 'created_time': '13:45:48.375788', 'target_yard_cut_wt': '9.5', 'price': '1.00', 'modified': '2025-05-27 11:25:29.839345', 'foreign_id': 8253, 'roll_size': '40'}",,2,1,,80,Open,,,K2505060,10,,,,
32143,10,,lbs,209.7,2025-05-16,40.7,6227,1,,76.2,243.8,2025-05-21,2025-05-16 12:20:35.931379,6.6,Celanese,,"{'foreign_id': 4335, 'id': 2635, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5321'}",10,,2025-05-16 12:20:35.931379,,2025-05-24 17:26:09.620032,0,1.00,0.91451,,"{'created_date': '2025-05-14', 'version': 'M2125', 'active': 1, 'id': 6111, 'knit_style_base': 2635, 'act_yard_cut_wt': '9.80', 'roll_size': '40', 'foreign_id': 8237, 'modified': '2025-05-27 11:21:55.999933', 'price': '1.00', 'target_yard_cut_wt': '9.5', 'created_time': '09:55:02.30224'}",,2,1,,320,Open,,,K2505049,10,,,,
31973,10,,lbs,91.1,2025-07-04,4681.2,6194,1,,2435.9,4764.1,2025-05-08,2025-05-07 14:04:27.143993,8.2,Beehive / 210771 / 16 PC Lots,,"{'base_style': 'JB38', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'BEEH - BEEHIVE CLOTHING', 'created_time': None, 'foreign_id': 2440, 'id': 1210, 'active': 1}",10,,2025-05-07 14:04:27.143993,,2025-09-02 10:59:06.459057,0,0.85,2.18,,"{'id': 3919, 'active': 1, 'created_date': '2022-11-01', 'version': '2', 'act_yard_cut_wt': '6.54', 'knit_style_base': 1210, 'foreign_id': 5689, 'roll_size': '50', 'target_yard_cut_wt': '7.85', 'created_time': '13:52:25.277991', 'modified': '2024-03-20 23:41:47.755489', 'price': '0.85'}",,2,1,5.0,7200,Open,,,K2505016,10,8592.0,,October FC,
31947,9,,lbs,424.8,2025-05-23,3350.6,6190,1,,2080.9,3519.1,2025-05-07,2025-05-06 08:48:45.313816,256.3,,,"{'foreign_id': 3808, 'id': 2229, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'base_style': '1874'}",9,,2025-05-06 08:48:45.313816,,2025-08-30 08:31:14.017,0,0.85,8.97,111,"{'act_yard_cut_wt': '9.90', 'knit_style_base': 2229, 'id': 4090, 'active': 1, 'version': '0', 'created_date': '2023-01-11', 'created_time': '16:57:13.218239', 'target_yard_cut_wt': '10.75', 'price': '0.85', 'modified': '2025-03-17 13:46:56.681316', 'foreign_id': 5882, 'roll_size': '50'}",Required,1,1,1.0,5600,Open,,,K2505012,9,,,,
31934,72,2025-12-01,lbs,,2025-12-01,6758.9,6188,1,,0,6511.8,2025-08-01,2025-05-05 14:02:55.370987,247.1,,,"{'foreign_id': 4304, 'active': 1, 'id': 2618, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'CEE4078'}",72,,2025-05-05 14:02:55.370987,,2025-09-09 19:41:09.802014,0,1.25,2.87262,205,"{'id': 6247, 'active': 1, 'created_date': '2025-07-22', 'version': '2A', 'act_yard_cut_wt': '31.50', 'knit_style_base': 2618, 'foreign_id': 8404, 'roll_size': '250', 'target_yard_cut_wt': '29.85', 'created_time': '11:50:41.8658', 'modified': '2025-09-05 09:32:30.247264', 'price': '1.25'}",Required,19,1,,6250,Open,,,K2505010,72,8587.0,,,45307
31638,72,2025-04-18,lbs,237.4,2025-04-18,299,6150,1,,23.6,476.4,2025-04-17,2025-04-16 16:30:23.366949,89.6,,,"{'id': 3397, 'active': 1, 'foreign_id': 5312, 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CEE4690A'}",72,,2025-04-16 16:30:23.366949,,2025-08-29 12:59:57.099741,0,1.25,0.97983,201,"{'act_yard_cut_wt': '45.15', 'knit_style_base': 3397, 'active': 1, 'id': 6065, 'created_date': '2025-04-15', 'version': '1', 'target_yard_cut_wt': '47.75', 'created_time': '08:00:34.691529', 'modified': '2025-09-02 13:31:47.403395', 'price': '1.25', 'foreign_id': 8175, 'roll_size': '50'}",Complete,19,1,,500,Open,,,K2504043,72,,,,44705
31629,9,,lbs,,2025-05-02,98.2,6149,1,,1.90000000000001,78.1,2025-04-21,2025-04-16 12:53:53.930805,20.1,Free of charge sample for Kermel,,"{'active': 1, 'id': 3396, 'foreign_id': 5311, 'base_style': 'CF5494', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,,2025-04-16 12:53:53.930805,,2025-07-17 14:01:11.090041,0,0.00,0,109,"{'created_time': '16:34:31.051656', 'target_yard_cut_wt': '12.00', 'price': None, 'modified': '2025-07-21 10:08:45.403842', 'foreign_id': 8173, 'roll_size': '40', 'act_yard_cut_wt': '12.20', 'knit_style_base': 3396, 'id': 6064, 'active': 1, 'version': '0', 'created_date': '2025-04-11'}",Required,1,1,4.0,80,Open,,,K2504042,9,,,,
31502,80,,lbs,90.7,2025-04-25,97.0,6131,1,,0,130.8,2025-04-14,2025-04-09 12:50:33.431948,56.9,,,"{'active': 1, 'id': 3387, 'foreign_id': 5301, 'base_style': 'CF5493', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,,2025-04-09 12:50:33.431948,,2025-04-29 13:47:30.622466,0,0.00,2.13,44,"{'roll_size': '30', 'foreign_id': 8161, 'modified': '2025-05-20 09:02:19.962971', 'price': None, 'target_yard_cut_wt': '8.3', 'created_time': '16:36:04.697067', 'created_date': '2025-04-08', 'version': '0', 'id': 6053, 'active': 1, 'knit_style_base': 3387, 'act_yard_cut_wt': '8.9'}",Required,1,1,,90,Open,,,K2504024,9,,,,
31499,80,,lbs,90.7,2025-04-18,33.1,6128,1,,0,123.1,2025-04-11,2025-04-09 10:36:17.915584,0.7,,,"{'base_style': 'CF5491', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 3388, 'foreign_id': 5302}",9,,2025-04-09 10:36:17.915584,,2025-04-24 09:26:14.565981,0,0.00,2.33831,34,"{'knit_style_base': 3388, 'act_yard_cut_wt': '9.55', 'created_date': '2025-04-08', 'version': '0', 'active': 1, 'id': 6054, 'modified': '2025-05-20 14:54:47.875585', 'price': None, 'target_yard_cut_wt': '10.00', 'created_time': '16:49:36.458239', 'roll_size': '30', 'foreign_id': 8162}",Required,1,1,,90,Open,,,K2504021,9,,,,
30219,9,,lbs,0,2025-06-27,7145.2,6126,1,,1626.5,6573.5,2025-07-21,2025-04-08 11:49:07.885927,571.7,,,"{'active': 1, 'id': 614, 'foreign_id': 495, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '71246'}",9,,2025-04-08 11:49:07.885927,,2025-08-13 14:16:10.973194,0,0.80,7.87144,116,"{'knit_style_base': 614, 'act_yard_cut_wt': '12.05', 'version': 'BB', 'created_date': '2025-04-08', 'id': 6051, 'active': 1, 'price': '0.80', 'modified': '2025-07-25 12:58:44.90066', 'created_time': '11:36:16.78898', 'target_yard_cut_wt': '11.00', 'roll_size': '50', 'foreign_id': 8159}",Required,1,1,1.0,8200,Open,,6072.0,K2504019,9,,,,
31158,9,,lbs,,2025-03-28,90.3,6077,1,,0,90.3,2025-03-24,2025-03-20 12:26:56.600432,,,,"{'foreign_id': 5283, 'id': 3370, 'active': 1, 'base_style': 'CF5488', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",9,,2025-03-20 12:26:56.600432,,2025-03-31 08:01:10.777348,0,0.00,5.888568,228,"{'knit_style_base': 3370, 'act_yard_cut_wt': '12.50', 'version': '0', 'created_date': '2025-03-20', 'id': 6019, 'active': 1, 'price': '0.00', 'modified': '2025-03-27 15:03:54.652755', 'created_time': '11:52:50.294566', 'target_yard_cut_wt': '16.00', 'roll_size': '40', 'foreign_id': 8121}",Required,1,1,4.0,80,Open,,,K2503077,9,,,,
31157,9,,lbs,0,2025-03-28,132.2,6076,1,,0.5,79.5,2025-03-21,2025-03-20 12:22:52.731807,52.7,,,"{'base_style': 'CF5487', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'foreign_id': 5281, 'id': 3369, 'active': 1}",9,,2025-03-20 12:22:52.731807,,2025-04-11 12:31:11.34005,0,0.00,7.904776,49,"{'active': 1, 'id': 6014, 'created_date': '2025-03-19', 'version': '0', 'act_yard_cut_wt': '21.75', 'knit_style_base': 3369, 'foreign_id': 8115, 'roll_size': '40', 'target_yard_cut_wt': '22.25', 'created_time': '12:03:10.798793', 'modified': '2025-07-15 11:47:16.455281', 'price': '0.00'}",Required,1,1,4.0,80,Open,,,K2503076,9,,,,
31056,9,,lbs,1567.8,2025-06-06,57.9,6064,1,,2432.2,1567.8,2025-07-28,2025-03-17 13:31:41.063123,57.9,,,"{'foreign_id': 3808, 'active': 1, 'id': 2229, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'base_style': '1874'}",9,,2025-03-17 13:31:41.063123,,2025-09-12 19:16:23.508742,0,0.85,9.65,111,"{'target_yard_cut_wt': '10.75', 'created_time': '13:26:23.585938', 'modified': '2025-06-10 09:39:29.92865', 'price': '0.85', 'foreign_id': 8105, 'roll_size': '50', 'act_yard_cut_wt': '9.90', 'knit_style_base': 2229, 'active': 1, 'id': 6004, 'created_date': '2025-03-17', 'version': 'B'}",Required,1,1,1.0,4000,Open,,,K2503064,9,8419.0,,250084,
30981,80,,lbs,,2025-03-21,,6050,1,,50,0,2025-03-17,2025-03-12 16:39:38.202515,,,,"{'base_style': 'CMR4659A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5265, 'id': 3358, 'active': 1}",80,,2025-03-12 16:39:38.202515,,2025-04-01 11:33:00.50328,0,1.00,2.681305,13,"{'knit_style_base': 3358, 'act_yard_cut_wt': None, 'version': '1', 'created_date': '2025-03-12', 'active': 1, 'id': 5993, 'price': '1.00', 'modified': '2025-04-01 11:32:49.826515', 'created_time': '11:04:17.692824', 'target_yard_cut_wt': '22.9', 'roll_size': '50', 'foreign_id': 8090}",Required,16,1,,50,Open,,,K2503050,80,8399.0,,,44487
30931,9,,lbs,,2025-03-21,76.8,6041,1,,3.2,76.8,2025-03-12,2025-03-11 11:13:27.044223,,,,"{'id': 3352, 'active': 1, 'foreign_id': 5259, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5482'}",9,,2025-03-11 11:13:27.044223,,2025-03-24 12:56:08.595512,0,0.00,5.93211,228,"{'version': '0', 'created_date': '2025-03-11', 'id': 5987, 'active': 1, 'knit_style_base': 3352, 'act_yard_cut_wt': '13.85', 'roll_size': '40', 'foreign_id': 8084, 'price': None, 'modified': '2025-03-27 15:04:32.013132', 'created_time': '08:24:06.287443', 'target_yard_cut_wt': '16.00'}",Required,1,1,4.0,80,Open,,,K2503041,9,,,,
30771,80,,lbs,,2025-03-14,,5998,1,,50,0,2025-03-03,2025-02-28 11:30:29.462314,,,,"{'base_style': 'CMR4649A', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3340, 'active': 1, 'foreign_id': 5244}",80,,2025-02-28 11:30:29.462314,,2025-04-01 11:30:14.035881,0,1.00,7.475962,13,"{'active': 1, 'id': 5961, 'version': '1', 'created_date': '2025-02-24', 'act_yard_cut_wt': None, 'knit_style_base': 3340, 'foreign_id': 8054, 'roll_size': '50', 'created_time': '11:04:10.576933', 'target_yard_cut_wt': '21.5', 'price': '1.00', 'modified': '2025-04-01 11:30:01.178366'}",Required,16,1,,50,Open,,,K2502101,80,,,,44404
30441,9,,lbs,0,2025-03-28,16243.2,5945,1,,0,16134.9,2025-07-07,2025-02-12 15:16:49.225452,108.3,,,"{'foreign_id': 221, 'active': 1, 'id': 691, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': '721SM0627'}",9,,2025-02-12 15:16:49.225452,,2025-09-04 23:16:10.195584,0,0.60,4.05427,45,"{'knit_style_base': 691, 'act_yard_cut_wt': '29.04', 'version': '1', 'created_date': '2020-08-25', 'active': 1, 'id': 1767, 'price': '0.60', 'modified': '2024-02-22 08:45:10.369645', 'created_time': '11:46:10.770839', 'target_yard_cut_wt': '24.5', 'roll_size': '80', 'foreign_id': 2912}",Required,1,1,3.0,16100,Open,,,K2502048,9,8273.0,,,
30295,9,,lbs,3001.8,2025-05-30,23227.6,5918,1,,11529.4,26070.6,2025-08-25,2025-02-06 09:57:28.670055,158.8,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'FAYT - FAYTEX CORP', 'created_time': None, 'base_style': '180001', 'foreign_id': 260, 'active': 1, 'id': 1812}",9,,2025-02-06 09:57:28.670055,,2025-09-12 19:56:08.790445,0,1.20,3.2608,124,"{'knit_style_base': 1812, 'act_yard_cut_wt': '9.64', 'version': '20ST2', 'created_date': '2022-07-19', 'id': 3480, 'active': 1, 'price': '1.20', 'modified': '2025-02-27 10:15:12.760906', 'created_time': '08:34:26.02413', 'target_yard_cut_wt': '9.50', 'roll_size': '40', 'foreign_id': 5176}",Required,1,1,,37600,Open,261.0,,K2502021,9,,,56481,
30260,9,,lbs,2478.8,2025-04-25,14365.6,5913,1,,0,16701.7,2025-08-04,2025-02-05 12:01:22.332764,142.7,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'FAYT - FAYTEX CORP', 'base_style': '910001', 'foreign_id': 299, 'id': 2843, 'active': 1}",9,,2025-02-05 12:01:22.332764,,2025-09-12 19:36:13.93129,0,1.00,3.45806,117,"{'active': 1, 'id': 5030, 'version': 'ST2', 'created_date': '2023-12-20', 'act_yard_cut_wt': '10.70', 'knit_style_base': 2843, 'foreign_id': 6990, 'roll_size': '40', 'created_time': '13:20:42.202445', 'target_yard_cut_wt': '9.85', 'price': '1.00', 'modified': '2025-02-18 13:35:13.465514'}",Required,1,1,,16520,Open,261.0,,K2502016,9,,,56475,
30218,9,,lbs,1385.0,2025-04-25,19129.4,5902,1,,6775,20425.0,2025-08-11,2025-02-04 09:27:25.357618,289.7,,,"{'active': 1, 'id': 765, 'foreign_id': 716, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'DFF446J'}",9,,2025-02-04 09:27:25.357618,,2025-09-12 17:51:11.23789,0,0.75,7.35,44,"{'foreign_id': 7079, 'roll_size': '50', 'target_yard_cut_wt': '8.75', 'created_time': '15:49:41.0976', 'modified': '2025-09-11 08:36:31.101736', 'price': '0.75', 'id': 5107, 'active': 1, 'created_date': '2024-01-31', 'version': 'B', 'act_yard_cut_wt': '10.22', 'knit_style_base': 765}",Required,1,1,1.0,27200,Open,,,K2502005,9,,,,
30142,9,,lbs,,2025-11-03,,5896,1,,9280,0,2025-10-01,2025-01-30 16:19:45.439057,,,,"{'foreign_id': 3980, 'id': 2375, 'active': 1, 'base_style': 'CF5261', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",9,,2025-01-30 16:19:45.439057,,2025-08-19 15:21:26.241039,0,1.20,1.95,249,"{'act_yard_cut_wt': '7.06', 'knit_style_base': 2375, 'id': 5137, 'active': 1, 'version': 'STR', 'created_date': '2024-02-19', 'created_time': '10:26:27.207204', 'target_yard_cut_wt': '7.50', 'price': '1.20', 'modified': '2025-02-26 10:04:30.229652', 'foreign_id': 7112, 'roll_size': '58'}",Required,1,1,4.0,9280,Open,,,K2501090,9,,,,
30141,9,,lbs,0,2025-11-03,731.2,5895,1,,8715.8,564.2,2025-10-01,2025-01-30 16:18:58.594558,167.0,,,"{'base_style': 'CF5261', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 3980, 'active': 1, 'id': 2375}",9,,2025-01-30 16:18:58.594558,,2025-08-19 15:21:55.964742,0,1.20,1.95,241,"{'roll_size': '58', 'foreign_id': 7112, 'price': '1.20', 'modified': '2025-02-26 10:04:30.229652', 'created_time': '10:26:27.207204', 'target_yard_cut_wt': '7.50', 'version': 'STR', 'created_date': '2024-02-19', 'id': 5137, 'active': 1, 'knit_style_base': 2375, 'act_yard_cut_wt': '7.06'}",Required,1,1,4.0,9280,Open,,,K2501089,9,,,,
30140,9,,lbs,,2025-11-01,,5894,1,,9280,0,2025-10-01,2025-01-30 16:16:19.643625,,,,"{'foreign_id': 3980, 'active': 1, 'id': 2375, 'base_style': 'CF5261', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",9,,2025-01-30 16:16:19.643625,,2025-08-19 15:22:36.79257,0,1.20,1.95,232,"{'act_yard_cut_wt': '7.06', 'knit_style_base': 2375, 'active': 1, 'id': 5137, 'created_date': '2024-02-19', 'version': 'STR', 'target_yard_cut_wt': '7.50', 'created_time': '10:26:27.207204', 'modified': '2025-02-26 10:04:30.229652', 'price': '1.20', 'foreign_id': 7112, 'roll_size': '58'}",Required,1,1,4.0,9280,Open,,,K2501088,9,8219.0,,,
29131,9,,lbs,,2024-12-13,47.6,5758,1,,2.4,47.6,2024-12-10,2024-12-09 12:49:22.421393,,,,"{'foreign_id': 5167, 'id': 3270, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5463'}",9,,2024-12-09 12:49:22.421393,,2024-12-13 18:31:10.209983,0,0.00,6.630764,55,"{'knit_style_base': 3270, 'act_yard_cut_wt': '14.48', 'version': '0', 'created_date': '2024-12-09', 'active': 1, 'id': 5839, 'price': '0.00', 'modified': '2024-12-18 14:09:30.986053', 'created_time': '12:03:46.86842', 'target_yard_cut_wt': '15.00', 'roll_size': '50', 'foreign_id': 7909}",Required,1,1,4.0,50,Open,,,K2412023,9,,,,
29107,9,,lbs,,2024-12-13,26.1,5754,1,,0,26.1,2024-12-09,2024-12-06 13:28:21.79594,,,,"{'id': 3267, 'active': 1, 'foreign_id': 5164, 'base_style': 'CF5461', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,,2024-12-06 13:28:21.79594,,2024-12-11 23:21:13.015895,0,0.00,6.511247,85,"{'act_yard_cut_wt': '10.00', 'knit_style_base': 3267, 'active': 1, 'id': 5835, 'created_date': '2024-12-06', 'version': '2', 'target_yard_cut_wt': '11.00', 'created_time': '11:12:33.740242', 'modified': '2024-12-18 14:44:59.286688', 'price': None, 'foreign_id': 7905, 'roll_size': '25'}",Required,1,1,4.0,25,Open,,,K2412019,9,,,,
29106,9,,lbs,0,2024-12-13,36.7,5753,1,,0,28.5,2024-12-09,2024-12-06 13:27:24.39545,8.2,,,"{'active': 1, 'id': 3267, 'foreign_id': 5164, 'base_style': 'CF5461', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,,2024-12-06 13:27:24.39545,,2024-12-12 10:56:08.469607,0,0.00,6.800151,85,"{'price': None, 'modified': '2024-12-19 10:52:07.142172', 'created_time': '10:28:49.383238', 'target_yard_cut_wt': '11.00', 'roll_size': '25', 'foreign_id': 7904, 'knit_style_base': 3267, 'act_yard_cut_wt': '9.90', 'version': '1', 'created_date': '2024-12-06', 'id': 5834, 'active': 1}",Partial,1,1,4.0,25,Open,,,K2412018,9,,,,
29075,9,,lbs,,2024-12-13,101.8,5749,1,,0.900000000000006,79.1,2024-12-06,2024-12-05 10:53:32.532329,22.7,,,"{'base_style': 'CF5462', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5160, 'id': 3263, 'active': 1}",9,,2024-12-05 10:53:32.532329,,2024-12-13 14:26:09.637853,0,0.00,5.44424,100,"{'roll_size': '40', 'foreign_id': 7896, 'modified': '2024-12-18 14:44:22.248174', 'price': None, 'target_yard_cut_wt': '8.00', 'created_time': '14:11:59.410887', 'created_date': '2024-12-04', 'version': '0', 'active': 1, 'id': 5826, 'knit_style_base': 3263, 'act_yard_cut_wt': '10.25'}",Required,1,1,4.0,80,Open,,,K2412014,9,8044.0,,,
29010,9,,lbs,,2024-12-06,34.7,5743,1,,0.299999999999997,34.7,2024-12-05,2024-12-03 11:25:18.922307,,,,"{'active': 1, 'id': 3260, 'foreign_id': 5154, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5451'}",9,,2024-12-03 11:25:18.922307,,2024-12-09 10:41:09.439728,0,0.00,8.412298,113,"{'version': '0', 'created_date': '2024-11-27', 'active': 1, 'id': 5820, 'knit_style_base': 3260, 'act_yard_cut_wt': '11.95', 'roll_size': '35', 'foreign_id': 7886, 'price': '0.00', 'modified': '2024-12-17 10:50:49.845046', 'created_time': '16:31:42.43983', 'target_yard_cut_wt': '12.00'}",Required,1,1,4.0,35,Open,,,K2412008,9,,,,
28824,9,,lbs,,2024-11-22,101.5,5710,1,,0,101.5,2024-11-21,2024-11-21 10:42:16.934776,,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5446', 'foreign_id': 5140, 'active': 1, 'id': 3248}",9,,2024-11-21 10:42:16.934776,,2024-12-03 08:01:10.417924,0,0.00,4.558587,133,"{'roll_size': '50', 'foreign_id': 7867, 'price': '0.00', 'modified': '2025-01-13 13:20:28.322147', 'created_time': '08:59:01.34548', 'target_yard_cut_wt': '20.50', 'version': '0', 'created_date': '2024-11-21', 'active': 1, 'id': 5805, 'knit_style_base': 3248, 'act_yard_cut_wt': '20.95'}",Required,1,1,4.0,50,Open,,,K2411053,9,,,,
28707,9,,lbs,,2024-11-15,34.9,5698,1,,0,34.9,2024-11-15,2024-11-15 11:34:33.594029,,,,"{'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5439', 'id': 3236, 'active': 1, 'foreign_id': 5116}",9,,2024-11-15 11:34:33.594029,,2024-11-18 08:11:10.288995,0,0.00,5.5,150,"{'knit_style_base': 3236, 'act_yard_cut_wt': '12.35', 'created_date': '2024-11-15', 'version': 'BKT2', 'active': 1, 'id': 5795, 'modified': '2024-11-26 14:54:51.999498', 'price': None, 'target_yard_cut_wt': '12.00', 'created_time': '11:20:44.710184', 'roll_size': '10', 'foreign_id': 7857}",Required,1,1,3.0,10,Open,,,K2411041,9,7961.0,,,
28648,9,2024-11-13,lbs,,2024-11-13,26.8,5686,1,,3.2,26.8,2024-11-13,2024-11-13 08:56:59.107143,,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5439', 'foreign_id': 5116, 'active': 1, 'id': 3236}",9,,2024-11-13 08:56:59.107143,,2024-11-14 08:26:09.13103,0,0.00,5.5,150,"{'foreign_id': 7846, 'roll_size': '30', 'target_yard_cut_wt': '12.00', 'created_time': '08:18:54.420956', 'modified': '2024-11-25 13:43:56.665317', 'price': None, 'id': 5784, 'active': 1, 'created_date': '2024-11-13', 'version': '0', 'act_yard_cut_wt': '12.30', 'knit_style_base': 3236}",Required,1,1,3.0,30,Open,,,K2411029,9,7952.0,,,
28647,9,,lbs,,2024-11-13,63.2,5685,1,,0,63.2,2024-11-13,2024-11-13 08:38:08.457716,,,,"{'active': 1, 'id': 2965, 'foreign_id': 4773, 'base_style': 'CF5405', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,,2024-11-13 08:38:08.457716,,2024-11-15 08:16:15.397751,0,0.00,0.428414,113,"{'version': '0', 'created_date': '2024-04-30', 'active': 1, 'id': 5284, 'knit_style_base': 2965, 'act_yard_cut_wt': '10.35', 'roll_size': '30', 'foreign_id': 7283, 'price': None, 'modified': '2024-11-27 15:05:36.438133', 'created_time': '11:08:48.578905', 'target_yard_cut_wt': '8.00'}",Required,1,1,3.0,30,Open,,,K2411028,9,7951.0,,,
