job,uom,qty_G00,requested_date,quoted_date,knitter,qty_shipped,id,updated_by,seconds,instructions,sched_done_dt,balance,knit_start,sched_enter_dt,qty_received,created_date,note,internal_notes,knit_style_base,close_dt,created_by,machine,unit_cost_yarn,knit_version,knit_price,modified,costing_exception_overridden,customer_service_rep,active,ship_to_processor,schedule_status,sched_enter_by,split_from,serial_number,status,ship_to,qty_ordered,sched_done_by,purchase_order,related_dye_order_plan,bki
32253,lbs,,2025-05-28,,1,32.2,6287,5,,,,0,,2025-06-05 11:56:16.17375,32.2,2025-06-05 11:56:16.17375,,,"{'active': 1, 'id': 3426, 'foreign_id': 5354, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5502'}",,5,,1.75,"{'act_yard_cut_wt': '5.50', 'knit_style_base': 3426, 'active': 1, 'id': 6133, 'version': '0', 'created_date': '2025-05-27', 'created_time': '17:05:49.662493', 'target_yard_cut_wt': '5.7', 'price': None, 'modified': '2025-05-30 15:06:20.034094', 'foreign_id': 8264, 'roll_size': '30'}",0.00,2025-06-05 12:01:11.781783,0,1,1,,,5,6244.0,K2506020,Open,,30,,,8646.0,44875
32253,lbs,0,2025-05-28,,1,22.1,6244,5,22.1,,,0,2025-05-22,2025-05-21 11:05:25.437247,0,2025-05-21 11:05:25.437247,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5502', 'foreign_id': 5354, 'id': 3426, 'active': 1}",,80,100,1.75,"{'created_date': '2025-05-20', 'version': '0', 'active': 0, 'id': 6125, 'knit_style_base': 3420, 'act_yard_cut_wt': None, 'roll_size': '30', 'foreign_id': 8256, 'modified': '2025-05-27 17:06:46.938066', 'price': None, 'target_yard_cut_wt': '5.7', 'created_time': '15:04:42.674893'}",0.00,2025-06-10 08:06:36.448456,0,1,1,,Required,80,,K2505066,Open,,0,,,8646.0,44875
32214,lbs,79.6,2025-05-23,,1,,6238,10,,Celanese,,0.400000000000006,2025-05-21,2025-05-19 13:53:20.323692,79.6,2025-05-19 13:53:20.323692,,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5321', 'id': 2635, 'active': 1, 'foreign_id': 4335}",,10,,2.17514,"{'foreign_id': 8253, 'roll_size': '40', 'target_yard_cut_wt': '9.5', 'created_time': '13:45:48.375788', 'modified': '2025-05-27 11:25:29.839345', 'price': '1.00', 'id': 6123, 'active': 1, 'created_date': '2025-05-19', 'version': 'LYC', 'act_yard_cut_wt': '10.80', 'knit_style_base': 2635}",1.00,2025-05-22 15:41:10.037,0,2,1,,,10,,K2505060,Open,,80,,,,
32143,lbs,209.7,2025-05-16,,1,40.7,6227,10,6.6,Celanese,,76.2,2025-05-21,2025-05-16 12:20:35.931379,243.8,2025-05-16 12:20:35.931379,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5321', 'foreign_id': 4335, 'id': 2635, 'active': 1}",,10,,0.91451,"{'created_time': '09:55:02.30224', 'target_yard_cut_wt': '9.5', 'price': '1.00', 'modified': '2025-05-27 11:21:55.999933', 'foreign_id': 8237, 'roll_size': '40', 'act_yard_cut_wt': '9.80', 'knit_style_base': 2635, 'active': 1, 'id': 6111, 'version': 'M2125', 'created_date': '2025-05-14'}",1.00,2025-05-24 17:26:09.620032,0,2,1,,,10,,K2505049,Open,,320,,,,
31973,lbs,91.1,2025-07-04,,1,4681.2,6194,10,8.2,Beehive / 210771 / 16 PC Lots,,2435.9,2025-05-08,2025-05-07 14:04:27.143993,4764.1,2025-05-07 14:04:27.143993,,,"{'base_style': 'JB38', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'BEEH - BEEHIVE CLOTHING', 'created_time': None, 'foreign_id': 2440, 'active': 1, 'id': 1210}",,10,,2.18,"{'id': 3919, 'active': 1, 'version': '2', 'created_date': '2022-11-01', 'act_yard_cut_wt': '6.54', 'knit_style_base': 1210, 'foreign_id': 5689, 'roll_size': '50', 'created_time': '13:52:25.277991', 'target_yard_cut_wt': '7.85', 'price': '0.85', 'modified': '2024-03-20 23:41:47.755489'}",0.85,2025-09-02 10:59:06.459057,0,2,1,5.0,,10,,K2505016,Open,,7200,,October FC,8592.0,
31947,lbs,424.8,2025-05-23,,1,3350.6,6190,9,256.3,,,2080.9,2025-05-07,2025-05-06 08:48:45.313816,3519.1,2025-05-06 08:48:45.313816,,,"{'active': 1, 'id': 2229, 'foreign_id': 3808, 'base_style': '1874', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,9,111,8.97,"{'roll_size': '50', 'foreign_id': 5882, 'modified': '2025-03-17 13:46:56.681316', 'price': '0.85', 'target_yard_cut_wt': '10.75', 'created_time': '16:57:13.218239', 'created_date': '2023-01-11', 'version': '0', 'active': 1, 'id': 4090, 'knit_style_base': 2229, 'act_yard_cut_wt': '9.90'}",0.85,2025-08-30 08:31:14.017,0,1,1,1.0,Required,9,,K2505012,Open,,5600,,,,
31934,lbs,,2025-12-01,2025-12-01,1,6758.9,6188,72,247.1,,,0,2025-08-01,2025-05-05 14:02:55.370987,6511.8,2025-05-05 14:02:55.370987,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'CEE4078', 'foreign_id': 4304, 'id': 2618, 'active': 1}",,72,205,2.87262,"{'price': '1.25', 'modified': '2025-09-05 09:32:30.247264', 'created_time': '11:50:41.8658', 'target_yard_cut_wt': '29.85', 'roll_size': '250', 'foreign_id': 8404, 'knit_style_base': 2618, 'act_yard_cut_wt': '31.50', 'version': '2A', 'created_date': '2025-07-22', 'id': 6247, 'active': 1}",1.25,2025-09-09 19:41:09.802014,0,19,1,,Required,72,,K2505010,Open,,6250,,,8587.0,45307
31638,lbs,237.4,2025-04-18,2025-04-18,1,299,6150,72,89.6,,,23.6,2025-04-17,2025-04-16 16:30:23.366949,476.4,2025-04-16 16:30:23.366949,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'CEE4690A', 'foreign_id': 5312, 'id': 3397, 'active': 1}",,72,201,0.97983,"{'foreign_id': 8175, 'roll_size': '50', 'target_yard_cut_wt': '47.75', 'created_time': '08:00:34.691529', 'modified': '2025-09-02 13:31:47.403395', 'price': '1.25', 'active': 1, 'id': 6065, 'created_date': '2025-04-15', 'version': '1', 'act_yard_cut_wt': '45.15', 'knit_style_base': 3397}",1.25,2025-08-29 12:59:57.099741,0,19,1,,Complete,72,,K2504043,Open,,500,,,,44705
31629,lbs,,2025-05-02,,1,98.2,6149,9,20.1,Free of charge sample for Kermel,,1.90000000000001,2025-04-21,2025-04-16 12:53:53.930805,78.1,2025-04-16 12:53:53.930805,,,"{'foreign_id': 5311, 'id': 3396, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5494'}",,9,109,0,"{'version': '0', 'created_date': '2025-04-11', 'active': 1, 'id': 6064, 'knit_style_base': 3396, 'act_yard_cut_wt': '12.20', 'roll_size': '40', 'foreign_id': 8173, 'price': None, 'modified': '2025-07-21 10:08:45.403842', 'created_time': '16:34:31.051656', 'target_yard_cut_wt': '12.00'}",0.00,2025-07-17 14:01:11.090041,0,1,1,4.0,Required,9,,K2504042,Open,,80,,,,
31502,lbs,90.7,2025-04-25,,1,97.0,6131,80,56.9,,,0,2025-04-14,2025-04-09 12:50:33.431948,130.8,2025-04-09 12:50:33.431948,,,"{'id': 3387, 'active': 1, 'foreign_id': 5301, 'base_style': 'CF5493', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,9,44,2.13,"{'target_yard_cut_wt': '8.3', 'created_time': '16:36:04.697067', 'modified': '2025-05-20 09:02:19.962971', 'price': None, 'foreign_id': 8161, 'roll_size': '30', 'act_yard_cut_wt': '8.9', 'knit_style_base': 3387, 'id': 6053, 'active': 1, 'created_date': '2025-04-08', 'version': '0'}",0.00,2025-04-29 13:47:30.622466,0,1,1,,Required,9,,K2504024,Open,,90,,,,
31499,lbs,90.7,2025-04-18,,1,33.1,6128,80,0.7,,,0,2025-04-11,2025-04-09 10:36:17.915584,123.1,2025-04-09 10:36:17.915584,,,"{'active': 1, 'id': 3388, 'foreign_id': 5302, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5491'}",,9,34,2.33831,"{'knit_style_base': 3388, 'act_yard_cut_wt': '9.55', 'created_date': '2025-04-08', 'version': '0', 'active': 1, 'id': 6054, 'modified': '2025-05-20 14:54:47.875585', 'price': None, 'target_yard_cut_wt': '10.00', 'created_time': '16:49:36.458239', 'roll_size': '30', 'foreign_id': 8162}",0.00,2025-04-24 09:26:14.565981,0,1,1,,Required,9,,K2504021,Open,,90,,,,
30219,lbs,0,2025-06-27,,1,7145.2,6126,9,571.7,,,1626.5,2025-07-21,2025-04-08 11:49:07.885927,6573.5,2025-04-08 11:49:07.885927,,,"{'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '71246', 'active': 1, 'id': 614, 'foreign_id': 495}",,9,116,7.87144,"{'price': '0.80', 'modified': '2025-07-25 12:58:44.90066', 'created_time': '11:36:16.78898', 'target_yard_cut_wt': '11.00', 'roll_size': '50', 'foreign_id': 8159, 'knit_style_base': 614, 'act_yard_cut_wt': '12.05', 'version': 'BB', 'created_date': '2025-04-08', 'active': 1, 'id': 6051}",0.80,2025-08-13 14:16:10.973194,0,1,1,1.0,Required,9,6072.0,K2504019,Open,,8200,,,,
31158,lbs,,2025-03-28,,1,90.3,6077,9,,,,0,2025-03-24,2025-03-20 12:26:56.600432,90.3,2025-03-20 12:26:56.600432,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5488', 'foreign_id': 5283, 'id': 3370, 'active': 1}",,9,228,5.888568,"{'version': '0', 'created_date': '2025-03-20', 'id': 6019, 'active': 1, 'knit_style_base': 3370, 'act_yard_cut_wt': '12.50', 'roll_size': '40', 'foreign_id': 8121, 'price': '0.00', 'modified': '2025-03-27 15:03:54.652755', 'created_time': '11:52:50.294566', 'target_yard_cut_wt': '16.00'}",0.00,2025-03-31 08:01:10.777348,0,1,1,4.0,Required,9,,K2503077,Open,,80,,,,
31157,lbs,0,2025-03-28,,1,132.2,6076,9,52.7,,,0.5,2025-03-21,2025-03-20 12:22:52.731807,79.5,2025-03-20 12:22:52.731807,,,"{'foreign_id': 5281, 'id': 3369, 'active': 1, 'base_style': 'CF5487', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,9,49,7.904776,"{'knit_style_base': 3369, 'act_yard_cut_wt': '21.75', 'version': '0', 'created_date': '2025-03-19', 'id': 6014, 'active': 1, 'price': '0.00', 'modified': '2025-07-15 11:47:16.455281', 'created_time': '12:03:10.798793', 'target_yard_cut_wt': '22.25', 'roll_size': '40', 'foreign_id': 8115}",0.00,2025-04-11 12:31:11.34005,0,1,1,4.0,Required,9,,K2503076,Open,,80,,,,
31056,lbs,1567.8,2025-06-06,,1,57.9,6064,9,57.9,,,2432.2,2025-07-28,2025-03-17 13:31:41.063123,1567.8,2025-03-17 13:31:41.063123,,,"{'foreign_id': 3808, 'id': 2229, 'active': 1, 'base_style': '1874', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None}",,9,111,9.65,"{'knit_style_base': 2229, 'act_yard_cut_wt': '9.90', 'version': 'B', 'created_date': '2025-03-17', 'id': 6004, 'active': 1, 'price': '0.85', 'modified': '2025-06-10 09:39:29.92865', 'created_time': '13:26:23.585938', 'target_yard_cut_wt': '10.75', 'roll_size': '50', 'foreign_id': 8105}",0.85,2025-09-12 19:16:23.508742,0,1,1,1.0,Required,9,,K2503064,Open,,4000,,250084,8419.0,
30981,lbs,,2025-03-21,,1,,6050,80,,,,50,2025-03-17,2025-03-12 16:39:38.202515,0,2025-03-12 16:39:38.202515,,,"{'base_style': 'CMR4659A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5265, 'active': 1, 'id': 3358}",,80,13,2.681305,"{'foreign_id': 8090, 'roll_size': '50', 'created_time': '11:04:17.692824', 'target_yard_cut_wt': '22.9', 'price': '1.00', 'modified': '2025-04-01 11:32:49.826515', 'active': 1, 'id': 5993, 'version': '1', 'created_date': '2025-03-12', 'act_yard_cut_wt': None, 'knit_style_base': 3358}",1.00,2025-04-01 11:33:00.50328,0,16,1,,Required,80,,K2503050,Open,,50,,,8399.0,44487
30931,lbs,,2025-03-21,,1,76.8,6041,9,,,,3.2,2025-03-12,2025-03-11 11:13:27.044223,76.8,2025-03-11 11:13:27.044223,,,"{'id': 3352, 'active': 1, 'foreign_id': 5259, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5482'}",,9,228,5.93211,"{'created_time': '08:24:06.287443', 'target_yard_cut_wt': '16.00', 'price': None, 'modified': '2025-03-27 15:04:32.013132', 'foreign_id': 8084, 'roll_size': '40', 'act_yard_cut_wt': '13.85', 'knit_style_base': 3352, 'active': 1, 'id': 5987, 'version': '0', 'created_date': '2025-03-11'}",0.00,2025-03-24 12:56:08.595512,0,1,1,4.0,Required,9,,K2503041,Open,,80,,,,
30771,lbs,,2025-03-14,,1,,5998,80,,,,50,2025-03-03,2025-02-28 11:30:29.462314,0,2025-02-28 11:30:29.462314,,,"{'id': 3340, 'active': 1, 'foreign_id': 5244, 'base_style': 'CMR4649A', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,80,13,7.475962,"{'created_date': '2025-02-24', 'version': '1', 'id': 5961, 'active': 1, 'knit_style_base': 3340, 'act_yard_cut_wt': None, 'roll_size': '50', 'foreign_id': 8054, 'modified': '2025-04-01 11:30:01.178366', 'price': '1.00', 'target_yard_cut_wt': '21.5', 'created_time': '11:04:10.576933'}",1.00,2025-04-01 11:30:14.035881,0,16,1,,Required,80,,K2502101,Open,,50,,,,44404
30441,lbs,0,2025-03-28,,1,16243.2,5945,9,108.3,,,0,2025-07-07,2025-02-12 15:16:49.225452,16134.9,2025-02-12 15:16:49.225452,,,"{'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '721SM0627', 'active': 1, 'id': 691, 'foreign_id': 221}",,9,45,4.05427,"{'target_yard_cut_wt': '24.5', 'created_time': '11:46:10.770839', 'modified': '2024-02-22 08:45:10.369645', 'price': '0.60', 'foreign_id': 2912, 'roll_size': '80', 'act_yard_cut_wt': '29.04', 'knit_style_base': 691, 'id': 1767, 'active': 1, 'created_date': '2020-08-25', 'version': '1'}",0.60,2025-09-04 23:16:10.195584,0,1,1,3.0,Required,9,,K2502048,Open,,16100,,,8273.0,
30295,lbs,3001.8,2025-05-30,,1,23227.6,5918,9,158.8,,,11529.4,2025-08-25,2025-02-06 09:57:28.670055,26070.6,2025-02-06 09:57:28.670055,,,"{'base_style': '180001', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'FAYT - FAYTEX CORP', 'foreign_id': 260, 'active': 1, 'id': 1812}",,9,124,3.2608,"{'target_yard_cut_wt': '9.50', 'created_time': '08:34:26.02413', 'modified': '2025-02-27 10:15:12.760906', 'price': '1.20', 'foreign_id': 5176, 'roll_size': '40', 'act_yard_cut_wt': '9.64', 'knit_style_base': 1812, 'active': 1, 'id': 3480, 'created_date': '2022-07-19', 'version': '20ST2'}",1.20,2025-09-12 19:56:08.790445,0,1,1,,Required,9,,K2502021,Open,261.0,37600,,56481,,
30260,lbs,2559.2,2025-04-25,,1,14365.6,5913,9,142.7,,,0,2025-08-04,2025-02-05 12:01:22.332764,16782.1,2025-02-05 12:01:22.332764,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'FAYT - FAYTEX CORP', 'base_style': '910001', 'foreign_id': 299, 'id': 2843, 'active': 1}",,9,117,3.45806,"{'roll_size': '40', 'foreign_id': 6990, 'modified': '2025-02-18 13:35:13.465514', 'price': '1.00', 'target_yard_cut_wt': '9.85', 'created_time': '13:20:42.202445', 'created_date': '2023-12-20', 'version': 'ST2', 'active': 1, 'id': 5030, 'knit_style_base': 2843, 'act_yard_cut_wt': '10.70'}",1.00,2025-09-13 11:16:12.203852,0,1,1,,Required,9,,K2502016,Open,261.0,16520,,56475,,
30218,lbs,1637.0,2025-04-25,,1,19129.4,5902,9,289.7,,,6573,2025-08-11,2025-02-04 09:27:25.357618,20627.0,2025-02-04 09:27:25.357618,,,"{'base_style': 'DFF446J', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'foreign_id': 716, 'active': 1, 'id': 765}",,9,44,7.35,"{'knit_style_base': 765, 'act_yard_cut_wt': '10.22', 'version': 'B', 'created_date': '2024-01-31', 'id': 5107, 'active': 1, 'price': '0.75', 'modified': '2025-09-11 08:36:31.101736', 'created_time': '15:49:41.0976', 'target_yard_cut_wt': '8.75', 'roll_size': '50', 'foreign_id': 7079}",0.75,2025-09-13 11:46:15.31444,0,1,1,1.0,Required,9,,K2502005,Open,,27200,,,,
30142,lbs,,2025-11-03,,1,,5896,9,,,,9280,2025-10-01,2025-01-30 16:19:45.439057,0,2025-01-30 16:19:45.439057,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5261', 'foreign_id': 3980, 'id': 2375, 'active': 1}",,9,249,1.95,"{'active': 1, 'id': 5137, 'created_date': '2024-02-19', 'version': 'STR', 'act_yard_cut_wt': '7.06', 'knit_style_base': 2375, 'foreign_id': 7112, 'roll_size': '58', 'target_yard_cut_wt': '7.50', 'created_time': '10:26:27.207204', 'modified': '2025-02-26 10:04:30.229652', 'price': '1.20'}",1.20,2025-08-19 15:21:26.241039,0,1,1,4.0,Required,9,,K2501090,Open,,9280,,,,
30141,lbs,0,2025-11-03,,1,731.2,5895,9,167.0,,,8715.8,2025-10-01,2025-01-30 16:18:58.594558,564.2,2025-01-30 16:18:58.594558,,,"{'foreign_id': 3980, 'active': 1, 'id': 2375, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5261'}",,9,241,1.95,"{'knit_style_base': 2375, 'act_yard_cut_wt': '7.06', 'version': 'STR', 'created_date': '2024-02-19', 'id': 5137, 'active': 1, 'price': '1.20', 'modified': '2025-02-26 10:04:30.229652', 'created_time': '10:26:27.207204', 'target_yard_cut_wt': '7.50', 'roll_size': '58', 'foreign_id': 7112}",1.20,2025-08-19 15:21:55.964742,0,1,1,4.0,Required,9,,K2501089,Open,,9280,,,,
30140,lbs,,2025-11-01,,1,,5894,9,,,,9280,2025-10-01,2025-01-30 16:16:19.643625,0,2025-01-30 16:16:19.643625,,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5261', 'active': 1, 'id': 2375, 'foreign_id': 3980}",,9,232,1.95,"{'foreign_id': 7112, 'roll_size': '58', 'created_time': '10:26:27.207204', 'target_yard_cut_wt': '7.50', 'price': '1.20', 'modified': '2025-02-26 10:04:30.229652', 'id': 5137, 'active': 1, 'version': 'STR', 'created_date': '2024-02-19', 'act_yard_cut_wt': '7.06', 'knit_style_base': 2375}",1.20,2025-08-19 15:22:36.79257,0,1,1,4.0,Required,9,,K2501088,Open,,9280,,,8219.0,
29131,lbs,,2024-12-13,,1,47.6,5758,9,,,,2.4,2024-12-10,2024-12-09 12:49:22.421393,47.6,2024-12-09 12:49:22.421393,,,"{'base_style': 'CF5463', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3270, 'active': 1, 'foreign_id': 5167}",,9,55,6.630764,"{'roll_size': '50', 'foreign_id': 7909, 'modified': '2024-12-18 14:09:30.986053', 'price': '0.00', 'target_yard_cut_wt': '15.00', 'created_time': '12:03:46.86842', 'created_date': '2024-12-09', 'version': '0', 'id': 5839, 'active': 1, 'knit_style_base': 3270, 'act_yard_cut_wt': '14.48'}",0.00,2024-12-13 18:31:10.209983,0,1,1,4.0,Required,9,,K2412023,Open,,50,,,,
29107,lbs,,2024-12-13,,1,26.1,5754,9,,,,0,2024-12-09,2024-12-06 13:28:21.79594,26.1,2024-12-06 13:28:21.79594,,,"{'base_style': 'CF5461', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5164, 'active': 1, 'id': 3267}",,9,85,6.511247,"{'id': 5835, 'active': 1, 'created_date': '2024-12-06', 'version': '2', 'act_yard_cut_wt': '10.00', 'knit_style_base': 3267, 'foreign_id': 7905, 'roll_size': '25', 'target_yard_cut_wt': '11.00', 'created_time': '11:12:33.740242', 'modified': '2024-12-18 14:44:59.286688', 'price': None}",0.00,2024-12-11 23:21:13.015895,0,1,1,4.0,Required,9,,K2412019,Open,,25,,,,
29106,lbs,0,2024-12-13,,1,36.7,5753,9,8.2,,,0,2024-12-09,2024-12-06 13:27:24.39545,28.5,2024-12-06 13:27:24.39545,,,"{'base_style': 'CF5461', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3267, 'active': 1, 'foreign_id': 5164}",,9,85,6.800151,"{'target_yard_cut_wt': '11.00', 'created_time': '10:28:49.383238', 'modified': '2024-12-19 10:52:07.142172', 'price': None, 'foreign_id': 7904, 'roll_size': '25', 'act_yard_cut_wt': '9.90', 'knit_style_base': 3267, 'id': 5834, 'active': 1, 'created_date': '2024-12-06', 'version': '1'}",0.00,2024-12-12 10:56:08.469607,0,1,1,4.0,Partial,9,,K2412018,Open,,25,,,,
29075,lbs,,2024-12-13,,1,101.8,5749,9,22.7,,,0.900000000000006,2024-12-06,2024-12-05 10:53:32.532329,79.1,2024-12-05 10:53:32.532329,,,"{'base_style': 'CF5462', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5160, 'active': 1, 'id': 3263}",,9,100,5.44424,"{'roll_size': '40', 'foreign_id': 7896, 'price': None, 'modified': '2024-12-18 14:44:22.248174', 'created_time': '14:11:59.410887', 'target_yard_cut_wt': '8.00', 'version': '0', 'created_date': '2024-12-04', 'active': 1, 'id': 5826, 'knit_style_base': 3263, 'act_yard_cut_wt': '10.25'}",0.00,2024-12-13 14:26:09.637853,0,1,1,4.0,Required,9,,K2412014,Open,,80,,,8044.0,
29010,lbs,,2024-12-06,,1,34.7,5743,9,,,,0.299999999999997,2024-12-05,2024-12-03 11:25:18.922307,34.7,2024-12-03 11:25:18.922307,,,"{'foreign_id': 5154, 'active': 1, 'id': 3260, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5451'}",,9,113,8.412298,"{'active': 1, 'id': 5820, 'version': '0', 'created_date': '2024-11-27', 'act_yard_cut_wt': '11.95', 'knit_style_base': 3260, 'foreign_id': 7886, 'roll_size': '35', 'created_time': '16:31:42.43983', 'target_yard_cut_wt': '12.00', 'price': '0.00', 'modified': '2024-12-17 10:50:49.845046'}",0.00,2024-12-09 10:41:09.439728,0,1,1,4.0,Required,9,,K2412008,Open,,35,,,,
28824,lbs,,2024-11-22,,1,101.5,5710,9,,,,0,2024-11-21,2024-11-21 10:42:16.934776,101.5,2024-11-21 10:42:16.934776,,,"{'id': 3248, 'active': 1, 'foreign_id': 5140, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5446'}",,9,133,4.558587,"{'foreign_id': 7867, 'roll_size': '50', 'target_yard_cut_wt': '20.50', 'created_time': '08:59:01.34548', 'modified': '2025-01-13 13:20:28.322147', 'price': '0.00', 'active': 1, 'id': 5805, 'created_date': '2024-11-21', 'version': '0', 'act_yard_cut_wt': '20.95', 'knit_style_base': 3248}",0.00,2024-12-03 08:01:10.417924,0,1,1,4.0,Required,9,,K2411053,Open,,50,,,,
28707,lbs,,2024-11-15,,1,34.9,5698,9,,,,0,2024-11-15,2024-11-15 11:34:33.594029,34.9,2024-11-15 11:34:33.594029,,,"{'id': 3236, 'active': 1, 'foreign_id': 5116, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5439'}",,9,150,5.5,"{'active': 1, 'id': 5795, 'created_date': '2024-11-15', 'version': 'BKT2', 'act_yard_cut_wt': '12.35', 'knit_style_base': 3236, 'foreign_id': 7857, 'roll_size': '10', 'target_yard_cut_wt': '12.00', 'created_time': '11:20:44.710184', 'modified': '2024-11-26 14:54:51.999498', 'price': None}",0.00,2024-11-18 08:11:10.288995,0,1,1,3.0,Required,9,,K2411041,Open,,10,,,7961.0,
